SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
6,1,129.0,-1360000,4,1
7,5,212.0,-1360000,4,1
8,4,295.0,350,4,1
9,5,296.0,350,4,1
10,5,307.0,350,4,1
11,1,309.0,350,4,1
12,13,372.0,350,4,1
13,9,372.0,350,4,1
14,4,424.0,50,4,1
15,5,431.0,50,4,1
16,7,432.0,50,4,1
17,4,436.0,-1086100,4,1
18,5,437.0,-1086100,4,1
0,10,450.0,-1086100,4,1
1,11,0.0,-1086100,1,1
2,4,63.00000000000001,-1578050,1,1
3,5,73.0,-1578050,1,1
4,6,75.0,-1578050,1,1
5,1,98.0,-1578050,1,1
6,1,100.0,-1578050,1,1
7,5,102.0,-1578050,1,1
8,1,115.0,-1578050,1,1
9,5,115.0,-1578050,1,1
10,1,139.0,-1578050,1,1
11,1,140.0,-1578050,1,1
12,1,142.0,-1578050,1,1
13,4,157.0,300,1,1
14,5,159.0,300,1,1
15,5,171.0,300,1,1
16,1,412.0,300,1,1
17,4,457.00000000000006,0,1,1
18,5,463.00000000000006,0,1,1
19,4,463.00000000000006,-831100,1,1
20,8,465.00000000000006,-831100,1,1
21,5,465.00000000000006,-831100,1,1
22,4,466.00000000000006,-739500,1,1
23,5,472.00000000000006,-739500,1,1
24,7,475.00000000000006,-739500,1,1
25,13,498.00000000000006,-739500,1,1
26,9,498.00000000000006,-739500,1,1
27,4,502.00000000000006,-1518950,1,1
28,5,503.00000000000006,-1518950,1,1
0,10,517.0,-1518950,1,1
1,11,0.0,-1518950,1,7
2,4,9.0,-1546050,1,7
3,6,17.0,-1546050,1,7
4,5,17.0,-1546050,1,7
5,1,39.0,-1546050,1,7
6,5,48.0,-1546050,1,7
7,1,62.00000000000001,-1546050,1,7
8,1,160.0,-1546050,1,7
9,4,165.0,350,1,7
10,5,166.0,350,1,7
11,5,174.0,350,1,7
12,4,204.0,150,1,7
13,5,205.0,150,1,7
14,4,206.0,-42950,1,7
15,5,208.0,-42950,1,7
16,4,208.0,-266750,1,7
17,5,210.0,-266750,1,7
18,4,210.0,-310350,1,7
19,5,211.0,-310350,1,7
20,4,211.0,-273500,1,7
21,5,212.0,-273500,1,7
22,8,214.0,-273500,1,7
23,4,214.0,-284400,1,7
24,5,216.0,-284400,1,7
25,4,220.0,-423500,1,7
26,5,225.0,-423500,1,7
27,7,230.00000000000003,-423500,1,7
28,13,238.00000000000003,-423500,1,7
29,9,239.00000000000003,-423500,1,7
30,2,254.00000000000003,-423500,1,7
0,10,254.00000000000003,-423500,1,7
1,11,0.0,-423500,7,7
2,4,15.000000000000002,-1040100,7,7
3,6,18.0,-1040100,7,7
4,5,21.0,-1040100,7,7
5,5,39.0,-1040100,7,7
6,1,167.0,-1040100,7,7
7,5,175.0,-1040100,7,7
8,4,226.0,0,7,7
9,5,233.00000000000003,0,7,7
10,13,235.00000000000003,0,7,7
11,9,236.00000000000003,0,7,7
12,7,239.00000000000003,0,7,7
0,10,253.00000000000003,0,7,7
1,11,0.0,0,7,7
2,4,1.0,-1040000,7,7
3,6,2.0,-1040000,7,7
4,5,8.0,-1040000,7,7
5,5,34.0,-1040000,7,7
6,1,143.0,-1040000,7,7
7,5,157.0,-1040000,7,7
8,4,161.0,150,7,7
9,5,168.0,150,7,7
10,7,168.0,150,7,7
11,13,191.0,150,7,7
12,9,191.0,150,7,7
13,2,208.0,150,7,7
0,10,208.0,150,7,7
1,11,0.0,150,7,7
2,4,50.0,-1040000,7,7
3,5,56.0,-1040000,7,7
4,6,67.0,-1040000,7,7
5,5,84.0,-1040000,7,7
6,5,176.0,-1040000,7,7
7,1,179.0,-1040000,7,7
8,4,190.0,100,7,7
9,5,196.0,100,7,7
10,7,201.0,100,7,7
11,13,209.0,100,7,7
12,9,209.0,100,7,7
13,2,227.0,100,7,7
0,10,227.0,100,7,7
1,11,0.0,100,7,7
0,10,0.0,100,7,7
1,11,0.0,100,7,7
2,4,2.0,-1040000,7,7
3,6,3.0,-1040000,7,7
4,5,8.0,-1040000,7,7
5,5,30.000000000000004,-1040000,7,7
6,4,109.0,250,7,7
7,1,109.0,250,7,7
8,5,111.0,250,7,7
9,5,123.0,250,7,7
10,5,124.0,250,7,7
11,4,125.0,150,7,7
12,7,131.0,150,7,7
13,5,132.0,150,7,7
14,13,162.0,150,7,7
15,9,162.0,150,7,7
0,10,195.0,150,7,7
1,11,0.0,150,7,10
2,4,26.0,-1039950,7,10
3,5,32.0,-1039950,7,10
4,6,47.0,-1039950,7,10
5,5,85.0,-1039950,7,10
6,1,86.0,-1039950,7,10
7,1,96.0,-1039950,7,10
8,1,114.0,-1039950,7,10
9,1,115.0,-1039950,7,10
10,4,145.0,350,7,10
11,5,146.0,350,7,10
12,5,155.0,350,7,10
13,4,155.0,450,7,10
14,5,156.0,450,7,10
15,13,225.0,450,7,10
16,9,226.0,450,7,10
17,1,237.00000000000003,450,7,10
18,4,259.0,50,7,10
19,5,266.0,50,7,10
20,7,269.0,50,7,10
0,10,278.0,50,7,10
1,11,0.0,50,10,10
2,4,3.0,-1136050,10,10
3,5,10.0,-1136050,10,10
4,6,20.0,-1136050,10,10
5,1,41.0,-1136050,10,10
6,5,61.00000000000001,-1136050,10,10
7,4,126.0,400,10,10
8,5,127.0,400,10,10
9,5,139.0,400,10,10
10,1,156.0,400,10,10
11,4,163.0,50,10,10
12,5,169.0,50,10,10
13,7,172.0,50,10,10
14,13,182.0,50,10,10
15,9,182.0,50,10,10
0,10,211.0,50,10,10
1,11,0.0,50,10,6
2,4,20.0,-1120900,10,6
3,5,27.0,-1120900,10,6
4,6,93.0,-1120900,10,6
5,1,110.0,-1120900,10,6
6,5,142.0,-1120900,10,6
7,1,178.0,-1120900,10,6
8,1,179.0,-1120900,10,6
9,1,180.0,-1120900,10,6
10,1,227.0,-1120900,10,6
11,1,288.0,-1120900,10,6
12,4,291.0,350,10,6
13,5,293.0,350,10,6
14,5,302.0,350,10,6
15,5,303.0,350,10,6
16,4,307.0,150,10,6
17,5,316.0,150,10,6
18,7,321.0,150,10,6
19,13,334.0,150,10,6
20,9,334.0,150,10,6
21,2,351.0,150,10,6
0,10,351.0,150,10,6
1,11,0.0,150,6,6
2,13,14.0,150,6,6
3,9,14.0,150,6,6
4,4,31.000000000000004,-1495250,6,6
5,6,40.0,-1495250,6,6
6,5,40.0,-1495250,6,6
7,5,62.00000000000001,-1495250,6,6
8,1,144.0,-1495250,6,6
9,4,153.0,400,6,6
10,5,154.0,400,6,6
11,5,166.0,400,6,6
12,4,168.0,150,6,6
13,7,176.0,150,6,6
14,5,177.0,150,6,6
0,10,194.0,150,6,6
1,11,0.0,150,6,6
2,4,9.0,-1495250,6,6
3,5,18.0,-1495250,6,6
4,6,34.0,-1495250,6,6
5,5,57.0,-1495250,6,6
6,1,166.0,-1495250,6,6
7,4,181.0,300,6,6
8,5,183.0,300,6,6
9,5,195.0,300,6,6
10,5,197.0,300,6,6
11,5,198.0,300,6,6
12,4,198.0,100,6,6
13,4,199.0,-550,6,6
14,7,207.0,-550,6,6
15,5,208.0,-550,6,6
16,13,224.0,-550,6,6
17,9,225.0,-550,6,6
18,2,240.00000000000003,-550,6,6
0,10,240.00000000000003,-550,6,6
1,11,0.0,-550,6,6
2,4,12.0,-1495250,6,6
3,6,18.0,-1495250,6,6
4,5,21.0,-1495250,6,6
5,5,41.0,-1495250,6,6
6,1,195.0,-1495250,6,6
7,4,202.0,350,6,6
8,5,203.0,350,6,6
9,5,216.0,350,6,6
10,4,217.0,100,6,6
11,5,226.0,100,6,6
12,7,227.0,100,6,6
13,13,273.0,100,6,6
14,9,273.0,100,6,6
0,10,289.0,100,6,6
1,11,0.0,100,6,6
2,4,9.0,-1495150,6,6
3,6,18.0,-1495150,6,6
4,5,18.0,-1495150,6,6
5,5,43.0,-1495150,6,6
6,1,131.0,-1495150,6,6
7,5,176.0,-1495150,6,6
8,4,185.0,100,6,6
9,5,194.0,100,6,6
10,7,198.0,100,6,6
11,13,213.0,100,6,6
12,9,213.0,100,6,6
13,2,243.00000000000003,100,6,6
0,10,243.00000000000003,100,6,6
1,11,0.0,100,6,6
2,6,17.0,100,6,6
3,4,24.0,-1495100,6,6
4,5,33.0,-1495100,6,6
5,5,34.0,-1495100,6,6
6,5,47.0,-1495100,6,6
7,4,89.0,800,6,6
8,5,89.0,800,6,6
9,5,99.0,800,6,6
10,4,100.0,-2350,6,6
11,5,100.0,-2350,6,6
12,1,101.0,-2350,6,6
13,4,117.0,50,6,6
14,7,125.0,50,6,6
15,5,126.0,50,6,6
16,13,129.0,50,6,6
17,9,130.0,50,6,6
18,2,147.0,50,6,6
0,10,147.0,50,6,6
1,11,0.0,50,6,6
2,4,89.0,-1537050,6,6
3,5,98.0,-1537050,6,6
4,6,102.0,-1537050,6,6
5,5,136.0,-1537050,6,6
6,1,776.0,-1537050,6,6
7,4,784.0,450,6,6
8,5,785.0,450,6,6
9,5,798.0,450,6,6
10,4,806.0,0,6,6
11,7,813.0,0,6,6
12,5,814.0,0,6,6
13,13,836.0,0,6,6
14,9,837.0,0,6,6
15,2,852.0,0,6,6
0,10,852.0,0,6,6
1,11,0.0,0,6,6
2,6,12.0,0,6,6
3,4,23.0,-1495200,6,6
4,5,32.0,-1495200,6,6
5,5,44.0,-1495200,6,6
6,1,126.0,-1495200,6,6
7,4,135.0,750,6,6
8,5,136.0,750,6,6
9,5,147.0,750,6,6
10,4,149.0,150,6,6
11,5,158.0,150,6,6
12,7,158.0,150,6,6
13,13,164.0,150,6,6
14,9,165.0,150,6,6
0,10,180.0,150,6,6
1,11,0.0,150,6,6
2,4,23.0,-1495200,6,6
3,6,27.0,-1495200,6,6
4,5,32.0,-1495200,6,6
5,5,45.0,-1495200,6,6
6,5,154.0,-1495200,6,6
7,1,163.0,-1495200,6,6
8,1,166.0,-1495200,6,6
9,4,169.0,100,6,6
10,7,176.0,100,6,6
11,5,177.0,100,6,6
12,13,180.0,100,6,6
13,9,180.0,100,6,6
0,10,202.0,100,6,6
1,11,0.0,100,6,7
2,4,23.0,-1495100,6,7
3,6,30.000000000000004,-1495100,6,7
4,5,32.0,-1495100,6,7
5,5,66.0,-1495100,6,7
6,1,91.0,-1495100,6,7
7,1,94.0,-1495100,6,7
8,1,735.0,-1495100,6,7
9,4,742.0,550,6,7
10,5,743.0,550,6,7
11,5,756.0,550,6,7
12,4,758.0,150,6,7
13,5,764.0,150,6,7
14,7,766.0,150,6,7
15,13,787.0,150,6,7
16,9,788.0,150,6,7
0,10,804.0,150,6,7
1,11,0.0,150,7,7
2,5,0.0,150,7,7
3,5,22.0,150,7,7
4,4,99.0,350,7,7
5,5,101.0,350,7,7
6,1,101.0,350,7,7
7,5,103.0,350,7,7
8,5,117.0,350,7,7
9,4,122.0,150,7,7
10,5,128.0,150,7,7
11,7,132.0,150,7,7
12,13,140.0,150,7,7
13,9,141.0,150,7,7
0,10,161.0,150,7,7
1,11,0.0,150,7,7
2,6,123.0,150,7,7
3,4,123.0,-1040100,7,7
4,5,130.0,-1040100,7,7
5,5,160.0,-1040100,7,7
6,5,893.0,-1040100,7,7
7,5,997.0,-1040100,7,7
8,1,1006.0,-1040100,7,7
9,5,1016.0,-1040100,7,7
10,4,1030.0,150,7,7
11,5,1037.0,150,7,7
12,7,1040.0,150,7,7
13,13,1059.0,150,7,7
14,9,1060.0,150,7,7
0,10,1075.0,150,7,7
1,11,0.0,150,7,7
2,6,9.0,150,7,7
3,4,10.0,-1040050,7,7
4,5,16.0,-1040050,7,7
5,5,38.0,-1040050,7,7
6,1,126.0,-1040050,7,7
7,1,129.0,-1040050,7,7
8,5,146.0,-1040050,7,7
9,4,160.0,50,7,7
10,5,167.0,50,7,7
11,7,172.0,50,7,7
12,13,178.0,50,7,7
13,9,179.0,50,7,7
0,10,194.0,50,7,7
1,11,0.0,50,7,7
2,6,15.000000000000002,50,7,7
3,4,16.0,-1040000,7,7
4,5,23.0,-1040000,7,7
5,5,44.0,-1040000,7,7
6,5,78.0,-1040000,7,7
7,1,176.0,-1040000,7,7
8,4,192.0,450,7,7
9,5,193.0,450,7,7
10,5,203.0,450,7,7
11,4,206.0,150,7,7
12,5,213.0,150,7,7
13,7,217.0,150,7,7
14,13,224.0,150,7,7
15,9,224.0,150,7,7
0,10,240.00000000000003,150,7,7
1,11,0.0,150,7,1
2,6,17.0,150,7,1
3,4,27.0,-1040050,7,1
4,5,33.0,-1040050,7,1
5,5,40.0,-1040050,7,1
6,5,64.0,-1040050,7,1
7,1,97.0,-1040050,7,1
8,1,98.0,-1040050,7,1
9,4,128.0,850,7,1
10,5,129.0,850,7,1
11,5,140.0,850,7,1
12,4,140.0,-600,7,1
13,5,141.0,-600,7,1
14,1,178.0,-600,7,1
15,4,212.0,50,7,1
16,5,218.0,50,7,1
17,4,219.0,-822450,7,1
18,5,221.0,-822450,7,1
19,8,222.0,-822450,7,1
20,4,224.0,-774300,7,1
21,5,229.00000000000003,-774300,7,1
22,7,239.00000000000003,-774300,7,1
23,13,248.00000000000003,-774300,7,1
24,9,249.00000000000003,-774300,7,1
25,4,255.00000000000003,-1552900,7,1
26,5,256.0,-1552900,7,1
0,10,273.0,-1552900,7,1
1,11,0.0,-1552900,1,1
2,4,22.0,-1545100,1,1
3,6,30.000000000000004,-1545100,1,1
4,5,31.000000000000004,-1545100,1,1
5,1,58.00000000000001,-1545100,1,1
6,5,79.0,-1545100,1,1
7,5,83.0,-1545100,1,1
8,5,151.0,-1545100,1,1
9,1,208.0,-1545100,1,1
10,1,209.0,-1545100,1,1
11,4,280.0,100,1,1
12,5,286.0,100,1,1
13,4,286.0,-862850,1,1
14,5,288.0,-862850,1,1
15,8,288.0,-862850,1,1
16,13,289.0,-862850,1,1
17,9,289.0,-862850,1,1
18,4,290.0,-807600,1,1
19,5,294.0,-807600,1,1
20,4,302.0,-990050,1,1
21,5,304.0,-990050,1,1
22,8,305.0,-990050,1,1
23,4,306.0,-975200,1,1
24,5,308.0,-975200,1,1
25,4,308.0,-894550,1,1
26,5,310.0,-894550,1,1
27,4,311.0,-756300,1,1
28,5,312.0,-756300,1,1
29,4,313.0,-838100,1,1
30,8,315.0,-838100,1,1
31,5,315.0,-838100,1,1
32,4,316.0,-823750,1,1
33,5,322.0,-823750,1,1
34,7,326.0,-823750,1,1
35,4,328.0,-1602950,1,1
36,5,329.0,-1602950,1,1
0,10,344.0,-1602950,1,1
1,11,0.0,-1602950,1,8
2,6,80.0,-1602950,1,8
3,4,87.0,-1737150,1,8
4,5,97.0,-1737150,1,8
5,5,107.0,-1737150,1,8
6,5,114.0,-1737150,1,8
7,1,122.0,-1737150,1,8
8,1,123.0,-1737150,1,8
9,1,125.0,-1737150,1,8
10,5,125.0,-1737150,1,8
11,5,211.0,-1737150,1,8
12,13,278.0,-1737150,1,8
13,9,279.0,-1737150,1,8
14,1,310.0,-1737150,1,8
15,1,313.0,-1737150,1,8
16,4,345.0,-50,1,8
17,5,353.0,-50,1,8
18,7,355.0,-50,1,8
19,4,364.0,-1420100,1,8
20,5,365.0,-1420100,1,8
0,10,380.0,-1420100,1,8
1,11,0.0,-1420100,1,8
2,6,47.0,-1420100,1,8
3,4,47.0,-1528850,1,8
4,5,56.0,-1528850,1,8
5,1,71.0,-1528850,1,8
6,5,80.0,-1528850,1,8
7,5,827.0,-1528850,1,8
8,1,1549.0,-1528850,1,8
9,4,1580.0,200,1,8
10,5,1584.0,200,1,8
11,4,1584.0,-549650,1,8
12,5,1587.0,-549650,1,8
13,4,1590.0,-320150,1,8
14,5,1593.0,-320150,1,8
15,4,1593.0,-535500,1,8
16,5,1596.0,-535500,1,8
17,4,1597.0,-845950,1,8
18,5,1599.0,-845950,1,8
19,4,1599.0,-951700,1,8
20,5,1601.0,-951700,1,8
21,4,1601.0,-858450,1,8
22,5,1603.0,-858450,1,8
23,4,1603.0,-944100,1,8
24,5,1605.0,-944100,1,8
25,8,1606.0,-944100,1,8
26,4,1607.0,-912450,1,8
27,5,1612.0,-912450,1,8
28,7,1641.0,-912450,1,8
29,13,1676.0,-912450,1,8
30,9,1676.0,-912450,1,8
31,2,1697.0,-912450,1,8
0,10,1697.0,-912450,1,8
1,11,0.0,-912450,8,1
2,4,40.0,-1689050,8,1
3,6,44.0,-1689050,8,1
4,5,50.0,-1689050,8,1
5,1,84.0,-1689050,8,1
6,1,85.0,-1689050,8,1
7,5,94.0,-1689050,8,1
8,5,190.0,-1689050,8,1
9,1,224.0,-1689050,8,1
10,4,271.0,100,8,1
11,5,276.0,100,8,1
12,8,277.0,100,8,1
13,4,278.0,-726750,8,1
14,5,283.0,-726750,8,1
15,7,285.0,-726750,8,1
16,13,286.0,-726750,8,1
17,9,286.0,-726750,8,1
18,4,289.0,-1506100,8,1
19,5,290.0,-1506100,8,1
0,10,305.0,-1506100,8,1
1,11,0.0,-1506100,1,1
2,4,66.0,-1483100,1,1
3,6,75.0,-1483100,1,1
4,5,75.0,-1483100,1,1
5,1,111.0,-1483100,1,1
6,1,112.0,-1483100,1,1
7,5,120.0,-1483100,1,1
8,13,456.0,-1483100,1,1
9,9,456.0,-1483100,1,1
10,5,619.0,-1483100,1,1
11,1,629.0,-1483100,1,1
12,1,632.0,-1483100,1,1
13,1,662.0,-1483100,1,1
14,4,724.0,50,1,1
15,5,728.0,50,1,1
16,4,729.0,-511900,1,1
17,5,732.0,-511900,1,1
18,8,733.0,-511900,1,1
19,4,733.0,-643450,1,1
20,5,739.0,-643450,1,1
21,7,747.0,-643450,1,1
22,4,768.0,-1422150,1,1
23,5,769.0,-1422150,1,1
0,10,784.0,-1422150,1,1
1,11,0.0,-1422150,1,1
2,6,5.0,-1422150,1,1
3,4,8.0,-1777100,1,1
4,5,18.0,-1777100,1,1
5,1,28.0,-1777100,1,1
6,1,30.000000000000004,-1777100,1,1
7,5,35.0,-1777100,1,1
8,13,73.0,-1777100,1,1
9,9,73.0,-1777100,1,1
10,5,74.0,-1777100,1,1
11,1,105.0,-1777100,1,1
12,1,106.0,-1777100,1,1
13,1,107.0,-1777100,1,1
14,1,110.0,-1777100,1,1
15,1,271.0,-1777100,1,1
16,1,273.0,-1777100,1,1
17,4,315.0,100,1,1
18,5,320.0,100,1,1
19,4,321.0,-604750,1,1
20,5,323.0,-604750,1,1
21,8,324.0,-604750,1,1
22,4,324.0,-637750,1,1
23,5,330.0,-637750,1,1
24,7,346.0,-637750,1,1
25,4,355.0,-1417150,1,1
26,5,355.0,-1417150,1,1
0,10,371.0,-1417150,1,1
1,11,0.0,-1417150,1,10
2,6,140.0,-1417150,1,10
3,4,145.0,-1729950,1,10
4,5,155.0,-1729950,1,10
5,1,164.0,-1729950,1,10
6,1,176.0,-1729950,1,10
7,5,198.0,-1729950,1,10
8,1,212.0,-1729950,1,10
9,1,213.0,-1729950,1,10
10,5,263.0,-1729950,1,10
11,1,304.0,-1729950,1,10
12,4,312.0,100,1,10
13,5,319.0,100,1,10
14,7,328.0,100,1,10
15,6,395.0,100,1,10
16,7,408.0,100,1,10
17,13,419.0,100,1,10
18,9,420.0,100,1,10
0,10,437.0,100,1,10
1,11,0.0,100,10,3
2,6,7.0,100,10,3
3,4,11.0,-1125850,10,3
4,5,18.0,-1125850,10,3
5,1,27.0,-1125850,10,3
6,5,43.0,-1125850,10,3
7,5,83.0,-1125850,10,3
8,1,118.0,-1125850,10,3
9,4,124.0,150,10,3
10,5,130.0,150,10,3
11,7,132.0,150,10,3
12,13,140.0,150,10,3
13,9,140.0,150,10,3
14,2,174.0,150,10,3
0,10,174.0,150,10,3
1,11,0.0,150,3,3
2,6,49.0,150,3,3
3,4,53.0,-999800,3,3
4,5,59.00000000000001,-999800,3,3
5,1,62.00000000000001,-999800,3,3
6,5,80.0,-999800,3,3
7,13,93.0,-999800,3,3
8,9,93.0,-999800,3,3
9,5,188.0,-999800,3,3
10,1,246.00000000000003,-999800,3,3
11,4,251.00000000000003,150,3,3
12,5,257.0,150,3,3
13,7,259.0,150,3,3
14,2,282.0,150,3,3
0,10,282.0,150,3,3
1,11,0.0,150,3,10
2,6,4.0,150,3,10
3,4,4.0,-1008900,3,10
4,5,10.0,-1008900,3,10
5,1,12.0,-1008900,3,10
6,13,15.000000000000002,-1008900,3,10
7,9,15.000000000000002,-1008900,3,10
8,5,38.0,-1008900,3,10
9,5,44.0,-1008900,3,10
10,4,118.0,3100,3,10
11,5,119.0,3100,3,10
12,5,132.0,3100,3,10
13,1,153.0,3100,3,10
14,4,160.0,-3250,3,10
15,5,167.0,-3250,3,10
16,7,167.0,-3250,3,10
17,2,181.0,-3250,3,10
0,10,181.0,-3250,3,10
1,11,0.0,-3250,10,10
2,6,53.0,-3250,10,10
3,4,54.0,-1167100,10,10
4,5,61.00000000000001,-1167100,10,10
5,1,64.0,-1167100,10,10
6,5,91.0,-1167100,10,10
7,5,101.0,-1167100,10,10
8,13,104.0,-1167100,10,10
9,9,105.0,-1167100,10,10
10,4,153.0,350,10,10
11,5,154.0,350,10,10
12,5,166.0,350,10,10
13,4,166.0,-300,10,10
14,5,167.0,-300,10,10
15,1,241.00000000000003,-300,10,10
16,4,244.00000000000003,50,10,10
17,7,251.00000000000003,50,10,10
18,5,251.00000000000003,50,10,10
19,2,267.0,50,10,10
0,10,267.0,50,10,10
1,11,0.0,50,10,10
2,4,64.0,-1147850,10,10
3,6,68.0,-1147850,10,10
4,5,71.0,-1147850,10,10
5,1,75.0,-1147850,10,10
6,5,94.0,-1147850,10,10
7,4,144.0,250,10,10
8,5,146.0,250,10,10
9,5,147.0,250,10,10
10,5,161.0,250,10,10
11,1,250.00000000000003,250,10,10
12,4,268.0,100,10,10
13,5,275.0,100,10,10
14,7,281.0,100,10,10
15,13,297.0,100,10,10
16,9,298.0,100,10,10
17,2,313.0,100,10,10
0,10,313.0,100,10,10
1,11,0.0,100,10,1
2,4,16.0,-1116050,10,1
3,6,20.0,-1116050,10,1
4,5,23.0,-1116050,10,1
5,1,29.000000000000004,-1116050,10,1
6,5,60.00000000000001,-1116050,10,1
7,1,109.0,-1116050,10,1
8,1,110.0,-1116050,10,1
9,5,156.0,-1116050,10,1
10,1,219.0,-1116050,10,1
11,4,272.0,-50,10,1
12,5,277.0,-50,10,1
13,4,277.0,-673900,10,1
14,5,278.0,-673900,10,1
15,4,279.0,-663550,10,1
16,5,280.0,-663550,10,1
17,8,280.0,-663550,10,1
18,4,280.0,-648350,10,1
19,5,286.0,-648350,10,1
20,7,294.0,-648350,10,1
21,13,304.0,-648350,10,1
22,9,304.0,-648350,10,1
23,4,308.0,-1426900,10,1
24,5,308.0,-1426900,10,1
0,10,323.0,-1426900,10,1
1,11,0.0,-1426900,1,7
2,4,28.0,-1450100,1,7
3,6,37.0,-1450100,1,7
4,5,37.0,-1450100,1,7
5,1,61.00000000000001,-1450100,1,7
6,5,86.0,-1450100,1,7
7,1,124.0,-1450100,1,7
8,5,193.0,-1450100,1,7
9,1,224.0,-1450100,1,7
10,4,237.00000000000003,100,1,7
11,5,244.00000000000003,100,1,7
12,7,246.00000000000003,100,1,7
13,13,260.0,100,1,7
14,9,260.0,100,1,7
0,10,277.0,100,1,7
1,11,0.0,100,7,6
2,6,100.0,100,7,6
3,4,109.0,-1040000,7,6
4,5,116.0,-1040000,7,6
5,5,131.0,-1040000,7,6
6,1,137.0,-1040000,7,6
7,1,138.0,-1040000,7,6
8,1,175.0,-1040000,7,6
9,5,229.00000000000003,-1040000,7,6
10,5,230.00000000000003,-1040000,7,6
11,1,232.00000000000003,-1040000,7,6
12,1,234.00000000000003,-1040000,7,6
13,4,280.0,200,7,6
14,5,285.0,200,7,6
15,4,285.0,-774100,7,6
16,5,286.0,-774100,7,6
17,8,287.0,-774100,7,6
18,4,287.0,-751400,7,6
19,5,293.0,-751400,7,6
20,7,302.0,-751400,7,6
21,13,312.0,-751400,7,6
22,9,312.0,-751400,7,6
0,10,331.0,-751400,7,6
1,11,0.0,-751400,6,6
2,4,31.000000000000004,-1529900,6,6
3,6,37.0,-1529900,6,6
4,5,40.0,-1529900,6,6
5,5,54.0,-1529900,6,6
6,5,63.00000000000001,-1529900,6,6
7,4,119.0,250,6,6
8,5,121.0,250,6,6
9,5,134.0,250,6,6
10,1,136.0,250,6,6
11,1,138.0,250,6,6
12,4,174.0,-50,6,6
13,5,180.0,-50,6,6
14,4,180.0,-856050,6,6
15,5,182.0,-856050,6,6
16,4,182.0,-777650,6,6
17,5,183.0,-777650,6,6
18,8,184.0,-777650,6,6
19,4,184.0,-737300,6,6
20,5,189.0,-737300,6,6
21,7,193.0,-737300,6,6
22,13,201.0,-737300,6,6
23,9,202.0,-737300,6,6
0,10,217.0,-737300,6,6
1,11,0.0,-737300,6,6
2,13,84.0,-737300,6,6
3,9,85.0,-737300,6,6
4,6,104.0,-737300,6,6
5,4,109.0,-1515900,6,6
6,5,118.0,-1515900,6,6
7,5,142.0,-1515900,6,6
8,5,235.00000000000003,-1515900,6,6
9,1,236.00000000000003,-1515900,6,6
10,4,262.0,150,6,6
11,7,271.0,150,6,6
12,5,271.0,150,6,6
13,2,292.0,150,6,6
0,10,292.0,150,6,6
1,11,0.0,150,6,6
2,4,10.0,-1495050,6,6
3,6,15.000000000000002,-1495050,6,6
4,5,19.0,-1495050,6,6
5,5,40.0,-1495050,6,6
6,5,111.0,-1495050,6,6
7,4,111.0,300,6,6
8,5,113.0,300,6,6
9,1,117.0,300,6,6
10,1,120.0,300,6,6
11,4,145.0,100,6,6
12,5,150.0,100,6,6
13,4,150.0,-650900,6,6
14,5,151.0,-650900,6,6
15,4,151.0,-744950,6,6
16,5,153.0,-744950,6,6
17,8,161.0,-744950,6,6
18,4,161.0,-713600,6,6
19,5,167.0,-713600,6,6
20,7,170.0,-713600,6,6
21,13,181.0,-713600,6,6
22,9,181.0,-713600,6,6
0,10,200.0,-713600,6,6
1,11,0.0,-713600,6,6
2,13,64.0,-713600,6,6
3,9,65.0,-713600,6,6
4,4,68.0,-1493000,6,6
5,5,77.0,-1493000,6,6
6,6,87.0,-1493000,6,6
7,5,113.0,-1493000,6,6
8,5,202.0,-1493000,6,6
9,5,203.0,-1493000,6,6
10,1,209.0,-1493000,6,6
11,4,222.0,50,6,6
12,5,224.0,50,6,6
13,4,236.00000000000003,-215000,6,6
14,5,240.00000000000003,-215000,6,6
15,4,240.00000000000003,-682300,6,6
16,5,241.00000000000003,-682300,6,6
17,8,242.00000000000003,-682300,6,6
18,4,242.00000000000003,-705500,6,6
19,5,247.00000000000003,-705500,6,6
20,7,255.00000000000003,-705500,6,6
21,2,274.0,-705500,6,6
0,10,274.0,-705500,6,6
1,11,0.0,-705500,6,6
2,4,80.0,-1484100,6,6
3,6,87.0,-1484100,6,6
4,5,89.0,-1484100,6,6
5,5,110.0,-1484100,6,6
6,4,165.0,750,6,6
7,5,166.0,750,6,6
8,5,179.0,750,6,6
9,4,179.0,-1450,6,6
10,5,180.0,-1450,6,6
11,1,187.0,-1450,6,6
12,4,218.0,50,6,6
13,5,224.0,50,6,6
14,8,225.0,50,6,6
15,4,225.0,-751750,6,6
16,5,230.00000000000003,-751750,6,6
17,7,233.00000000000003,-751750,6,6
18,13,242.00000000000003,-751750,6,6
19,9,242.00000000000003,-751750,6,6
20,2,258.0,-751750,6,6
0,10,258.0,-751750,6,6
1,11,0.0,-751750,6,6
2,4,12.0,-1531000,6,6
3,6,17.0,-1531000,6,6
4,5,21.0,-1531000,6,6
5,5,41.0,-1531000,6,6
6,4,131.0,950,6,6
7,5,132.0,950,6,6
8,5,145.0,950,6,6
9,4,145.0,-250,6,6
10,5,146.0,-250,6,6
11,1,149.0,-250,6,6
12,4,235.00000000000003,-50,6,6
13,5,235.00000000000003,-50,6,6
14,4,241.00000000000003,-450,6,6
