Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,decoded_sourceID,BodyGroup_to,BodyGroup_from,SN,Row_Number,LSTM_Predicted_Increment,Increment_MAE_Transformer,Increment_MAE_LSTM,Increment_Improvement_Pct,Cumulative_MAE_Transformer,Cumulative_MAE_LSTM,Cumulative_Improvement_Pct
32,23,0.03707703,56.50539,1353.9078,0.0,1497.0,0.0,929.6205,,56.50539,-944.5047848632812,MRI_FRR_34,HEAD,ABDOMEN,175651,,13.68401,56.50539,13.684009552001953,75.7828243429486,143.09220000000005,567.3795166015625,-296.513238738074
32,24,0.031567726,5.4927845,136.30577,2.0,136.0,0.0,941.2712,,1.4927845,-10.35130397460938,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,11.650693,3.4927845,9.6506929397583,-176.3037038144867,0.30576999999999543,805.2711791992188,-263258.46525140817
32,24,0.037258096,56.781338,1410.6892,6.0,1503.0,0.0,955.02203,,44.781338,-1001.2861848632812,MRI_FRR_257,HEAD,ABDOMEN,175651,,13.750836,50.781338,7.750836372375488,84.73684097812568,92.31079999999997,547.9779663085938,-493.6228115329885
32,25,0.037343327,56.911232,1467.6005,21.0,1524.0,0.0,968.8043,,14.911231999999998,-1058.1974848632813,MRI_FRR_264,HEAD,ABDOMEN,175651,,13.782293,35.911232,7.217706680297852,79.90125573999285,56.39949999999999,555.1956787109375,-884.3982281951747
32,25,0.031163704,5.4224844,141.72826,1.0,137.0,0.0,980.3059,,3.4224844,-4.928813974609369,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,11.50158,4.4224844,10.501580238342285,-137.45884187499416,4.728260000000006,843.305908203125,-17735.4385800088
32,26,0.037007567,56.399532,1524.0,-1524.0,0.0,0.0,993.9643,,56.39953199999991,1114.5969848632812,MRI_MPT_1005,HEAD,ABDOMEN,175651,,13.658373,1580.399532,1537.6583728790283,2.704452782701254,1524.0,993.9642944335938,34.7792457720739
32,26,0.0311598,5.421805,147.15005,0.0,137.0,0.0,1005.4644,,5.421805,0.4929760253906181,MRI_FRR_34,ABDOMEN,ABDOMEN,175974,,11.50014,5.421805,11.500140190124512,-112.10907050556986,10.150049999999993,868.4644165039062,-8456.257520937403
32,27,0.031054841,5.4035425,152.5536,6.0,143.0,0.0,1016.92584,,-5.4035425,5.896526025390614,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,11.461403,0.5964574999999996,5.461402893066406,-815.6399061234722,9.553599999999989,873.9258422851562,-9047.607627335847
32,28,0.030695196,5.3409643,157.89456,23.0,166.0,0.0,1028.2545,,-5.3409643,-11.237486025390638,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,11.328668,17.6590357,11.671332359313965,33.907306392081395,8.105439999999987,862.2545166015625,-10537.97297372584
32,29,0.030780386,5.3557873,163.25035,4.0,170.0,0.0,1039.6146,,-2.6442127,-16.593276025390622,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974,,11.360109,1.3557873000000003,7.360109329223633,-442.8660770921539,6.749650000000003,869.6146240234375,-12783.847666522519
32,30,0.031010328,5.3957973,168.64615,4.0,174.0,0.0,1051.0596,,-2.6042027,-21.98907602539063,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,11.444974,1.3957973,7.444973945617676,-433.38503704067034,5.353849999999994,877.0595703125,-16281.848021750722
32,31,0.030769177,5.3538365,173.99998,-174.0,0.0,0.0,1062.4155,1062.4154052734375,5.3538365,27.34290602539062,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,11.355973,179.3538365,185.35597324371338,-3.3465337908806756,173.99998,1062.41552734375,-510.58370658648926
33,1,0.049565304,238.95433,478.7743,-1545.0,0.0,20.066843,13.585219,,218.8874869671631,458.7074569671631,MRI_MSR_100,HEAD,ABDOMEN,175651,,13.585219,1783.95433,1558.5852193832397,12.633121085378923,478.7743,13.585219383239746,97.1625002880815
33,1,0.048005164,8.112873,16.336643,-190.0,0.0,7.345089,26.742825,,0.7677840412597732,8.991554041259764,MRI_MSR_100,ABDOMEN,ABDOMEN,175974,,13.157604,198.112873,203.1576042175293,-2.5463924383799577,16.336643,26.74282455444336,-63.69840826198725
33,1,0.05852597,9.773837,19.598793,-179.0,0.0,0.0,42.78405,,9.773837000000016,19.598793,MRI_MSR_100,KNEE,KNEE,182625,663.0,16.041224,188.77383700000001,195.04122352600098,-3.320050397662342,19.598793,42.78404998779297,-118.29941255970695
33,2,0.04744021,8.017395,24.354038,13.0,13.0,8.116693,55.786808,,0.0992975430297846,8.89225649822998,MRI_MSR_104,ABDOMEN,ABDOMEN,175974,,13.002759,4.9826049999999995,0.0027589797973632812,99.94462776404384,11.354038,42.786808013916016,-276.84221255835166
33,2,0.057705928,9.636889,29.235683,24.0,24.0,11.419547,71.60327,,1.7826580809936523,-7.344769919006346,MRI_MSR_104,KNEE,KNEE,182625,664.0,15.816461,14.363111,8.183539390563965,43.0239076300116,5.235683000000002,47.603271484375,-809.2084353536106
33,2,0.04988077,240.47519,719.2495,25.0,25.0,20.71663,85.274956,,211.1918209356689,678.4660260314942,MRI_MSR_104,HEAD,HEAD,175651,,13.671685,215.47519,11.328314781188965,94.7426361331024,694.2495,60.27495574951172,91.31796915237076
33,3,0.050426867,243.10793,962.3574,0.0,25.0,20.719088,99.09632,,222.388842399292,900.8548365234376,MRI_FRR_257,HEAD,HEAD,175651,,13.8213625,243.10793,13.821362495422363,94.31472165658177,937.3574,74.09632110595703,92.09519004107109
33,3,0.04776571,8.072405,32.426445,13.0,26.0,8.171418,112.18829,,0.0990131900024415,4.059644691772462,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,13.091973,4.927595,0.09197330474853516,98.13350519373985,6.426445000000001,86.18829345703125,-1241.1504098616144
33,3,0.05806969,9.6976385,38.933323,5.0,29.0,14.977277,128.10446,,-5.279638302062988,7.330146883056642,MRI_FRR_2,KNEE,KNEE,182625,665.0,15.916164,4.6976385,10.91616439819336,-132.37557334804197,9.933323000000001,99.10446166992188,-897.6969607242395
33,4,0.059090473,9.868109,48.80143,8.0,37.0,16.241604,144.30042,,-6.373494851318359,6.163002265625003,MRI_FRR_257,KNEE,KNEE,182625,666.0,16.195948,1.8681090000000005,8.195947647094727,-338.72962697009245,11.801430000000003,107.3004150390625,-809.2153666044069
33,4,0.047483023,8.024631,40.451077,19.0,45.0,8.17287,157.31491,,0.1482386823120123,-8.645008579589842,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,13.014492,10.975369,5.985507965087891,45.46417560003777,4.548923000000002,112.31491088867188,-2369.044010827878
33,4,0.050764542,244.73586,1207.0933,7.0,32.0,20.718569,171.22882,,224.0172911981201,1124.8721696289062,MRI_MSR_34,HEAD,HEAD,175651,,13.913916,237.73586,6.913915634155273,97.09176577982166,1175.0933,139.22882080078125,88.15167946232174
33,5,0.051116817,246.43417,1453.5275,17.0,49.0,20.718212,185.23929,,225.71595787231445,1350.5881536865234,MRI_FRR_264,HEAD,HEAD,175651,,14.010469,229.43417,2.989530563354492,98.69699854936408,1404.5275,136.23928833007812,90.2999913971013
33,5,0.047768112,8.072811,48.523888,33.0,78.0,8.139407,198.33192,,0.0665961578979477,-8.578411468017578,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,13.092632,24.927189,19.907367706298828,20.137935704267218,29.476112,120.33192443847656,-308.2354024115411
33,5,0.05918435,9.883786,58.685215,4.0,41.0,16.617525,214.5536,,-6.733739100708007,-0.5707359277343755,MRI_FRR_264,KNEE,KNEE,182625,667.0,16.221678,5.883786000000001,12.221677780151367,-107.71791802338437,17.685215,173.55360412597656,-881.3485678629102
33,6,0.048019286,8.115259,56.639145,1.0,79.0,8.180905,227.71509,,-0.0656463421020507,-8.512764079589843,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,13.161476,7.115259,12.161476135253906,-70.92106043158662,22.360855,148.715087890625,-565.0688799271092
33,6,0.059234686,9.892193,68.57741,6.0,47.0,16.898996,243.95056,,-7.006803353149413,-7.577535373535156,MRI_FRR_264,KNEE,KNEE,182625,668.0,16.235474,3.8921930000000007,10.2354736328125,-162.97446279802924,21.57741,196.9505615234375,-812.7627529135216
33,6,0.050681446,244.33525,1697.8627,6.0,55.0,20.718107,257.8417,,223.6171427764893,1574.205244555664,MRI_CCS_11,HEAD,HEAD,175651,,13.89114,238.33525,7.891139984130859,96.68905880094076,1642.8627,202.84170532226562,87.65315535362355
33,7,0.05049263,243.42497,1941.2876,4701.0,4756.0,20.711227,271.6811,,-222.71374258300784,-1796.918917138672,MRI_FRR_264,HEAD,HEAD,175651,,13.839388,4457.57503,4687.160612106323,-5.150459174802118,2814.7124,4484.318908691406,-59.31712627874188
33,7,0.059221197,9.88994,78.46735,45.0,92.0,18.345747,287.91287,,8.455806994018559,11.03195572509766,MRI_FRR_264,KNEE,KNEE,182625,669.0,16.231777,35.110060000000004,28.76822280883789,18.06273527063785,13.532650000000004,195.91287231445312,-1347.705159850089
33,7,0.04820083,8.145941,64.78509,34.0,113.0,7.998689,301.1241,,-0.1472518253479009,-8.660021335449215,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,13.211235,25.854059,20.78876495361328,19.591871614382555,48.21491,188.12411499023438,-290.17829752297445
33,8,0.058822908,9.823425,88.29077,1.0,93.0,17.12404,317.24673,,-7.300615603637695,-13.9155029711914,MRI_MSR_34,KNEE,KNEE,182625,670.0,16.122612,8.823425,15.122611999511719,-71.39163079543054,4.709230000000005,224.24673461914062,-4661.855645596846
33,8,0.048812803,8.249364,73.034454,7.0,120.0,7.938159,330.6257,,0.3112050110473632,-8.971229207519528,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,13.378968,1.249364,6.378968238830566,-410.5772408065677,46.965546,210.62570190429688,-348.4685473566023
33,8,0.049943484,240.77754,2182.0652,1.0,4757.0,20.690264,344.31458,,220.08727625183104,-2017.006255297852,MRI_FRR_257,HEAD,HEAD,175651,,13.688874,239.77754,12.688874244689941,94.70806388092483,2574.9348,4412.6854248046875,-71.37076343854173
33,9,0.048263866,8.156593,81.19105,0.0,120.0,7.773241,357.5431,,0.3833519569091805,-9.354586071777348,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,13.228513,8.156593,13.22851276397705,-62.18184190356255,38.808949999999996,237.5430908203125,-512.0832715657407
33,9,0.050479665,243.36247,2425.4277,11.0,4768.0,20.646753,371.37894,,222.7157166888428,-2239.7219962646486,MRI_FRR_264,HEAD,HEAD,175651,,13.835834,232.36247,2.8358335494995117,98.77956472510405,2342.5723,4396.621063232422,-87.68347355735497
33,9,0.058811445,9.821511,98.11228,31.0,124.0,18.353586,387.4984,,8.532075196899413,19.90940273925781,MRI_MPT_1005,KNEE,KNEE,182625,671.0,16.119469,21.178489,14.880531311035156,29.73752135463886,25.88772,263.4984130859375,-917.8509852777204
33,10,0.050680805,244.33215,2669.7598,12.0,4780.0,20.558084,401.38937,,223.77406551208497,-2463.496006054688,MRI_FRR_264,HEAD,HEAD,175651,,13.8909645,232.33215,1.8909645080566406,99.18609434464553,2110.2402,4378.610626220703,-107.49347046941399
33,10,0.059088446,9.86777,107.98005,2.0,126.0,14.982614,417.58478,,-5.1148435635375975,-0.9409875000000056,MRI_FRR_257,KNEE,KNEE,182625,672.0,16.19539,7.86777,14.195390701293945,-80.42457648474657,18.019949999999994,291.58477783203125,-1518.1220138348403
33,10,0.048575208,8.20921,89.40026,3.0,123.0,7.3995,430.89862,,0.809710106811524,-10.164298085937505,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,13.313847,5.209210000000001,10.313846588134766,-97.99252838980891,33.59974,307.89862060546875,-816.3720332522477
33,11,0.04769359,8.060217,97.46048,0.0,123.0,6.869708,443.97083,,1.190508938781738,-11.354812885742191,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,13.0722065,8.060217,13.072206497192383,-62.18181839511744,25.539519999999996,320.9708251953125,-1156.761384690521
33,11,0.05044485,243.19461,2912.9543,1.0,4781.0,20.364378,457.79712,,222.8302320245361,-2686.326126171875,MRI_CCS_11,HEAD,HEAD,175651,,13.826291,242.19461,12.82629108428955,94.70413850899095,1868.0457000000001,4323.202880859375,-131.4291818909663
33,11,0.059127755,9.874335,117.854385,8.0,134.0,10.974818,474.0033,,-1.1004832296752929,-5.7901454980468685,MRI_FRR_264,KNEE,KNEE,182625,673.0,16.206165,1.8743350000000003,8.206165313720703,-337.81742931336726,16.145615000000006,340.0032958984375,-2005.8553415180365
33,12,0.049630024,239.26634,3152.2207,2.0,4783.0,19.915953,487.60626,,219.3503873175049,-2905.676571582031,MRI_FRR_257,HEAD,HEAD,175651,,13.602959,237.26634,11.602958679199219,95.1097325144396,1630.7793000000001,4295.393737792969,-163.39515946719268
33,12,0.047692295,8.059998,105.52048,2.0,125.0,5.9057746,500.6781,,2.1542234066467287,-13.509035908203131,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,13.071853,6.059998,11.071852684020996,-82.70389996863028,19.479519999999994,375.6781005859375,-1828.5798653454378
33,12,0.05909323,9.868569,127.72295,5.0,139.0,3.633599,516.8748,,3.502168042892457,-9.292316455078122,MRI_FRR_264,KNEE,KNEE,182625,674.0,16.196703,4.868569000000001,11.19670295715332,-129.9793421260604,11.277050000000003,377.87481689453125,-3250.830375803345
33,13,0.058201984,9.719731,137.44269,19.0,158.0,3.8312042,532.8273,,-5.888526824050903,15.156736269531253,MRI_CCS_11,KNEE,KNEE,182625,675.0,15.952424,9.280269,3.0475759506225586,67.16069382662766,20.55731,374.8272705078125,-1723.3283951441724
33,13,0.0468183,7.912293,113.43277,0.0,125.0,4.4253454,545.65955,,3.4869475791625977,-16.99597953369141,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,12.832301,7.912293,12.832301139831543,-62.181824407052964,11.567229999999995,420.6595458984375,-3536.6489289003302
33,13,0.049651526,239.37001,3391.5908,0.0,4783.0,18.805822,559.2684,,220.56418762756348,-3126.240854931641,MRI_FRR_264,HEAD,HEAD,175651,,13.608852,239.37001,13.60885238647461,94.31472121905556,1391.4092,4223.731628417969,-203.55783391528303
33,14,0.04881857,235.35432,3626.945,2.0,4785.0,15.957533,572.6489,,219.3967871173096,-3345.637535400391,MRI_FRR_257,HEAD,HEAD,175651,,13.38055,233.35432,11.380550384521484,95.12305990970235,1158.0549999999998,4212.35107421875,-263.7436109872804
33,14,0.05896164,9.846594,147.28928,8.0,166.0,0.0,588.8096,,-6.153406,16.11129373046876,MRI_FRR_257,KNEE,KNEE,182625,676.0,16.160635,1.8465939999999996,8.160634994506836,-341.9290322890055,18.71072000000001,422.8095703125,-2159.71833426239
33,14,0.046981025,7.939793,121.37257,1.0,126.0,2.3873813,601.68646,,5.552411684768677,-22.548397026367184,MRI_FRR_34,ABDOMEN,ABDOMEN,175974,,12.876902,6.939793,11.876901626586914,-71.142015714113,4.627430000000004,475.68646240234375,-10179.71168450616
33,15,0.059058398,9.862753,157.15202,1.0,167.0,0.0,617.8736,,7.862753,6.248553730468757,MRI_FRR_3,KNEE,KNEE,182625,677.0,16.187155,8.862753,15.187154769897461,-71.35933687757586,9.847980000000007,450.87359619140625,-4478.335823096776
33,15,0.047286585,7.9914327,129.364,6.0,132.0,0.16398658,630.8342,,-3.844580721416283,-30.375840820312504,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,12.960651,1.9914326999999998,6.960651397705078,-249.52983335590898,2.6359999999999957,498.834228515625,-18823.908517284744
33,15,0.049450282,238.39981,3865.345,1.0,4786.0,9.586957,644.38794,,228.81285302215576,-3574.4505908203123,MRI_FRR_264,HEAD,HEAD,175651,,13.553694,237.39981,12.553693771362305,94.71200344626969,920.6550000000002,4141.612060546875,-349.8549468092688
33,16,0.04698257,7.9400544,137.30405,3.0,135.0,0.0,657.26526,,1.9400544,-33.70779082031251,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,12.877325,4.9400544,9.877325057983398,-99.94364956757153,2.3040499999999895,522.2652587890625,-22567.27105701113
33,16,0.05896988,9.84797,167.0,-167.0,0.0,0.0,673.42816,,9.847970000000004,3.59942626953125,MRI_FRR_264,KNEE,KNEE,182625,678.0,16.162895,176.84797,183.16289520263672,-3.5708214251126065,167.0,673.4281616210938,-303.25039618029564
33,16,0.04860679,234.33334,4099.678,0.0,4786.0,1.1669332,686.7507,,233.16640682109832,-3807.6166596679686,MRI_FRR_34,HEAD,HEAD,175651,,13.322503,234.33334,13.322503089904785,94.31472146050375,686.3220000000001,4099.249328613281,-497.27785625599654
33,17,0.049610175,239.17065,4338.8486,6.0,4792.0,0.0,700.3482,,227.17065,-4046.787259667969,MRI_FRR_257,HEAD,HEAD,175651,,13.597519,233.17065,7.5975189208984375,96.74164869339326,453.15139999999974,4091.6517944335938,-802.9326168767428
33,17,0.047048923,7.9512677,145.25531,26.0,161.0,0.0,713.2437,,-7.951267699999999,-46.26715082031251,MRI_MSR_34,ABDOMEN,ABDOMEN,175974,,12.895512,18.0487323,13.104488372802734,27.393857058854305,15.744689999999991,552.2437133789062,-3407.4918171072695
33,18,0.046993215,7.941853,153.19716,6.0,167.0,0.0,726.12396,,-4.058147,-54.2090008203125,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974,,12.880242,1.941853,6.880242347717285,-254.313243469886,13.802840000000003,559.1239624023438,-3950.7892752675793
33,18,0.050173346,241.8857,4580.7344,29.0,4821.0,0.0,739.87585,,183.8857,-4288.673059667969,MRI_FRR_264,HEAD,HEAD,175651,,13.751876,212.8857,15.248124122619629,92.83741269487822,240.26559999999972,4081.1241455078125,-1598.5886225526322
33,19,0.04983728,240.26553,4821.0,-4821.0,0.0,0.0,753.53564,,240.26552999999967,4528.938659667969,MRI_MPT_1005,HEAD,HEAD,175651,,13.659765,5061.26553,4834.65976524353,4.47725501484348,4821.0,753.53564453125,84.3697231999326
33,19,0.047046687,7.95089,161.14806,2.0,169.0,0.0,766.43054,,3.95089,-62.15990082031249,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,12.894898,5.95089,10.894898414611816,-83.08015128177156,7.851940000000013,597.4305419921875,-7508.699786195342
33,20,0.046461213,7.851945,169.0,-169.0,0.0,0.0,779.165,779.1648559570312,7.851945000000001,70.0118408203125,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,12.734427,176.851945,181.7344274520874,-2.7607739638302546,169.0,779.1649780273438,-361.04436569665313
34,1,0.038022935,66.50211,133.24515,-4850.0,0.0,0.0,11.362815,,66.50211000000036,133.24515,MRI_MSR_100,HEAD,HEAD,175651,,11.362815,4916.50211,4861.362814903259,1.1215147245556878,133.24515,11.362814903259277,91.47224878109313
34,1,0.052852076,8.244924,16.602549,-185.0,0.0,7.1384916,27.157185,,1.1064323694457985,9.4640573694458,MRI_MSR_100,ABDOMEN,ABDOMEN,175974,,15.79437,193.244924,200.7943696975708,-3.9066721864170693,16.602549,27.157184600830078,-63.572380366593585
34,1,0.052362796,11.362727,22.784882,-186.0,0.0,0.0,42.805336,,11.362727000000008,22.784882,MRI_MSR_100,KNEE,KNEE,182625,679.0,15.648152,197.362727,201.6481523513794,-2.1713448210407975,22.784882,42.805335998535156,-87.86727093225744
34,2,0.052230082,8.147893,24.750443,3.0,3.0,8.103494,58.41383,,0.0443993095092771,9.50845767895508,MRI_MSR_104,ABDOMEN,ABDOMEN,175974,,15.608494,5.147893,12.60849380493164,-144.92532779783187,21.750443,55.4138298034668,-154.77103985177126
34,2,0.051629107,11.203516,33.988396,10.0,10.0,15.8737135,73.84273,,-4.670197493347168,18.11468250665284,MRI_MSR_104,KNEE,KNEE,182625,680.0,15.428898,1.2035160000000005,5.428897857666016,-351.0864714441697,23.988396,63.84272766113281,-166.14004396597758
34,2,0.038264938,66.92538,200.17053,123.0,123.0,20.683752,85.27786,,-46.24162794006348,-25.145717940063463,MRI_MSR_104,PELVIS,HEAD,175651,,11.435135,56.074619999999996,111.56486511230469,-98.95786206363003,77.17053000000001,37.722137451171875,51.118467825513356
34,3,0.038683865,67.65808,267.8286,7.0,130.0,20.713654,96.83819,,46.94442643554687,49.22600753173828,MRI_FRR_257,PELVIS,HEAD,175651,,11.560328,60.65808,4.560327529907227,92.48191250051563,137.8286,33.16181182861328,75.93981813018975
34,3,0.05218318,8.140576,32.891018,12.0,15.0,8.174765,112.43266,,0.0341886331787115,9.47426804577637,MRI_MSR_34,ABDOMEN,ABDOMEN,175974,,15.594477,3.8594240000000006,3.5944766998291016,6.8649440997127815,17.891018000000003,97.43266296386719,-444.589821349837
34,3,0.051954567,11.274141,45.262535,5.0,15.0,17.714323,127.958824,,-6.440182043823242,11.674499416503906,MRI_FRR_2,KNEE,KNEE,182625,681.0,15.526158,6.274141,10.526158332824707,-67.77050966538218,30.262535,112.95882415771484,-273.26292776766667
34,4,0.05286785,11.472323,56.73486,9.0,24.0,18.101389,143.7579,,-6.629065931274415,5.045437392578123,MRI_FRR_257,KNEE,KNEE,182625,682.0,15.799083,2.4723229999999994,6.7990827560424805,-175.00786733944076,32.73486,119.75790405273438,-265.842114653108
34,4,0.052878805,8.249093,41.14011,1.0,16.0,8.177405,159.56026,,0.0716876426391603,9.545955642089844,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,15.802358,7.249093,14.80235767364502,-104.19599629422632,25.14011,143.5602569580078,-471.0406874035469
34,4,0.03918996,68.54324,336.37186,4.0,134.0,20.714556,171.27182,,47.82868425964355,130.48382136474612,MRI_FRR_264,PELVIS,HEAD,175651,,11.71157,64.54324,7.711569786071777,88.05208758334447,202.37186000000003,37.271820068359375,81.58250852249944
34,5,0.039143354,68.46172,404.8336,10.0,144.0,20.714396,182.96947,,47.74732447692871,199.6599549804688,MRI_CCS_11,PELVIS,HEAD,175651,,11.697641,58.46172,1.697641372680664,97.09614877447899,260.8336,38.96946716308594,85.05964447713565
34,5,0.052645244,8.212658,49.352768,2.0,18.0,8.174417,198.70203,,0.0382414579467766,9.584198053710937,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,15.73256,6.212657999999999,13.732560157775879,-121.04162433817989,31.352767999999998,180.7020263671875,-476.35110994725414
34,5,0.052951843,11.49055,68.22541,8.0,32.0,18.220419,214.52621,,-6.72986893005371,-1.6844334448242222,MRI_FRR_264,KNEE,KNEE,182625,683.0,15.824185,3.4905500000000007,7.824185371398926,-124.15336756095527,36.22541,182.52621459960938,-403.86238444122336
34,6,0.05350433,8.346675,57.699444,12.0,30.0,8.174194,230.5155,,-0.1724806640624994,9.756679717773435,MRI_FRR_257,ABDOMEN,ABDOMEN,175974,,15.989291,3.6533250000000006,3.989291191101074,-9.196175842583772,27.699444,200.5155029296875,-623.8972122678257
34,6,0.05299688,11.500323,79.72573,4.0,36.0,18.243305,246.35315,,-6.742982206298828,-8.427422465820314,MRI_FRR_264,KNEE,KNEE,182625,684.0,15.837644,7.500323,11.83764362335205,-57.8284511660638,43.72573,210.3531494140625,-381.07407106539443
34,6,0.038992774,68.198364,473.03195,775.0,919.0,20.71316,258.0058,,-47.48520443884274,-369.49243736572265,MRI_FRR_264,PELVIS,HEAD,175651,,11.652642,706.801636,763.347357749939,-8.000225080115538,445.96805,660.9942016601562,-48.21559563743551
34,7,0.038339395,67.0556,540.0875,460.0,1379.0,20.702745,269.4632,,-46.35285456237796,-415.8452438354492,MRI_MSR_34,PELVIS,HEAD,175651,,11.457385,392.9444,448.5426149368286,-14.1491302425556,838.9125,1109.5368041992188,-32.25894288131584
34,7,0.05298481,11.4977045,91.223434,109.0,145.0,18.933586,285.29724,,7.435881620605471,15.863304586425784,MRI_FRR_264,KNEE,KNEE,182625,685.0,15.834037,97.5022955,93.1659631729126,4.447415627345311,53.776566,140.2972412109375,-160.88917840335415
34,7,0.053093087,8.282521,65.981964,9.0,39.0,8.173696,301.16364,,-0.1088254357299796,9.86550510717774,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,15.866394,0.7174790000000009,6.86639404296875,-857.0167270357379,26.981964000000005,262.16363525390625,-871.625472682071
34,8,0.05321126,8.300957,74.28292,22.0,61.0,8.158936,317.06534,,-0.1420214531250003,10.007529375000004,MRI_FRR_264,ABDOMEN,ABDOMEN,175974,,15.9017105,13.699043,6.098289489746094,55.483828397749434,13.282920000000004,256.0653381347656,-1827.7789682898454
34,8,0.0386287,67.5616,607.6491,6.0,1385.0,20.696558,328.6092,,46.86504200134277,-462.7102877441406,MRI_FRR_264,PELVIS,HEAD,175651,,11.543842,61.5616,5.543842315673828,90.99464225154344,777.3509,1056.3908081054688,-35.89626102001924
34,8,0.05294329,11.488694,102.71213,1.0,146.0,18.53626,344.43082,,-7.047566604858398,22.91087109863281,MRI_FRR_257,KNEE,KNEE,182625,686.0,15.821629,10.488694,14.82162857055664,-41.310525128835295,43.28787,198.43081665039062,-358.3981994272082
34,9,0.052882638,11.475533,114.18766,8.0,154.0,18.510567,360.2343,,-7.035033711425781,29.94591543945313,MRI_FRR_264,KNEE,KNEE,182625,687.0,15.803503,3.4755330000000004,7.803503036499023,-124.5268002490272,39.812340000000006,206.23431396484375,-418.01605724467265
34,9,0.0539261,8.412472,82.69539,22.0,83.0,8.083989,376.34964,,-0.3284828566284172,-10.336007370605472,MRI_CCS_11,ABDOMEN,ABDOMEN,175974,,16.115332,13.587528,5.884668350219727,56.690662567762686,0.3046099999999967,293.3496398925781,-96203.35179166189
34,9,0.03870208,67.68993,675.33905,6.0,1391.0,20.702396,387.9154,,46.98753360717774,-509.69784516601567,MRI_FRR_264,PELVIS,HEAD,175651,,11.56577,61.689930000000004,5.565770149230957,90.97783033757543,715.66095,1003.0845947265625,-40.1619851867791
34,10,0.038857892,67.962456,743.3015,10.0,1401.0,20.698053,399.52774,,47.26440264001465,-556.9622360839844,MRI_FRR_264,PELVIS,HEAD,175651,,11.612333,57.962456,1.6123332977294922,97.21831439004328,657.6985,1001.4722595214844,-52.26920230492915
34,10,0.05284658,11.467708,125.655365,0.0,154.0,16.551203,415.32047,,-5.083494774047852,21.65985106445312,MRI_FRR_264,KNEE,KNEE,182625,688.0,15.792728,11.467708,15.792728424072266,-37.71477634477845,28.344634999999997,261.3204650878906,-821.9397783315632
34,10,0.053676624,8.373553,91.06894,21.0,104.0,7.947893,431.36124,,-0.425659857299804,-10.761666135253904,MRI_CCS_11,ABDOMEN,ABDOMEN,175974,,16.04078,12.626447,4.959220886230469,60.72354411157416,12.931060000000002,327.3612365722656,-2431.5885671574147
34,11,0.05315306,8.291878,99.36082,10.0,114.0,7.7804985,447.24554,,-0.5113794953613287,-11.273051445312504,MRI_CCS_11,ABDOMEN,ABDOMEN,175974,,15.884317,1.7081219999999995,5.884317398071289,-244.49046368299753,14.639179999999996,333.24554443359375,-2176.3948830029676
34,11,0.038832307,67.9177,811.21924,59.0,1460.0,20.671118,458.85022,,-29.41118221740723,-604.2088640234375,MRI_FRR_264,PELVIS,HEAD,175651,,11.604688,8.917699999999996,47.39531230926514,-431.47462136274106,648.78076,1001.1497802734375,-54.312495375700955
34,11,0.052802265,11.458092,137.11346,2.0,156.0,14.542304,474.6297,,-3.084212039001464,-0.3405412988281284,MRI_FRR_257,KNEE,KNEE,182625,689.0,15.779484,9.458092,13.779483795166016,-45.6898896221988,18.886539999999997,318.62969970703125,-1587.0729085742087
34,12,0.03824482,66.89019,878.10944,6.0,1466.0,20.6009,486.05884,,46.28928934997559,-650.4981576513671,MRI_CCS_11,PELVIS,HEAD,175651,,11.429123,60.890190000000004,5.4291229248046875,91.08374776822886,587.89056,979.941162109375,-66.68768454274463
