SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
3,9,83.0,-243900,7,10
4,4,89.0,-1190950,7,10
5,5,96.0,-1190950,7,10
6,5,109.0,-1190950,7,10
7,1,109.0,-1190950,7,10
8,1,110.0,-1190950,7,10
9,1,125.0,-1190950,7,10
10,1,126.0,-1190950,7,10
11,1,285.0,-1190950,7,10
12,1,286.0,-1190950,7,10
13,4,305.0,1000,7,10
14,5,306.0,1000,7,10
15,5,317.0,1000,7,10
16,4,317.0,-750,7,10
17,5,318.0,-750,7,10
18,4,320.0,-400,7,10
19,5,327.0,-400,7,10
20,4,334.0,-987650,7,10
21,5,336.0,-987650,7,10
22,4,336.0,-1079350,7,10
23,5,338.0,-1079350,7,10
24,8,339.0,-1079350,7,10
25,4,339.0,-1039900,7,10
26,5,345.0,-1039900,7,10
27,13,355.0,-1039900,7,10
28,9,363.0,-1039900,7,10
0,10,396.0,-1039900,7,10
1,11,0.0,-1039900,10,3
0,10,1.0,-1039900,10,3
1,11,0.0,-1039900,3,7
2,4,83.0,-1202850,3,7
3,5,90.0,-1202850,3,7
4,1,90.0,-1202850,3,7
5,5,92.0,-1202850,3,7
6,5,97.0,-1202850,3,7
7,13,263.0,-1202850,3,7
8,9,297.0,-1202850,3,7
9,1,314.0,-1202850,3,7
10,1,326.0,-1202850,3,7
11,5,341.0,-1202850,3,7
12,5,343.0,-1202850,3,7
13,4,434.0,700,3,7
14,5,435.0,700,3,7
15,5,446.0,700,3,7
16,4,446.0,-1500,3,7
17,5,447.0,-1500,3,7
18,1,477.00000000000006,-1500,3,7
19,4,479.00000000000006,450,3,7
20,5,482.00000000000006,450,3,7
21,8,483.00000000000006,450,3,7
22,4,484.00000000000006,-247550,3,7
23,5,490.00000000000006,-247550,3,7
0,10,520.0,-247550,3,7
1,11,0.0,-247550,7,9
2,4,56.0,-1188950,7,9
3,13,56.0,-1188950,7,9
4,5,63.00000000000001,-1188950,7,9
5,9,69.0,-1188950,7,9
6,5,89.0,-1188950,7,9
7,1,90.0,-1188950,7,9
8,1,91.0,-1188950,7,9
9,4,207.0,850,7,9
10,5,207.0,850,7,9
11,5,219.0,850,7,9
12,1,247.00000000000003,850,7,9
13,4,342.0,-1550,7,9
14,5,347.0,-1550,7,9
15,4,348.0,-664050,7,9
16,5,352.0,-664050,7,9
17,4,352.0,-534850,7,9
18,5,353.0,-534850,7,9
19,8,354.0,-534850,7,9
20,4,354.0,-507150,7,9
21,5,360.0,-507150,7,9
0,10,378.0,-507150,7,9
1,11,0.0,-507150,9,6
2,4,39.0,-1610900,9,6
3,5,40.0,-1610900,9,6
0,10,58.00000000000001,-1610900,9,6
1,11,0.0,-1610900,6,1
2,4,6.0,-1597100,6,1
3,13,10.0,-1597100,6,1
4,5,16.0,-1597100,6,1
5,9,28.0,-1597100,6,1
6,5,34.0,-1597100,6,1
7,4,52.0,400,6,1
8,5,52.0,400,6,1
9,1,56.0,400,6,1
10,5,65.0,400,6,1
11,5,153.0,400,6,1
12,4,216.0,-600,6,1
13,5,217.0,-600,6,1
14,4,224.0,-550,6,1
15,5,225.0,-550,6,1
16,5,233.00000000000003,-550,6,1
17,1,238.00000000000003,-550,6,1
18,4,242.00000000000003,-100,6,1
19,5,248.00000000000003,-100,6,1
20,4,248.00000000000003,-684200,6,1
21,5,249.00000000000003,-684200,6,1
22,8,250.00000000000003,-684200,6,1
23,4,250.00000000000003,-698150,6,1
24,5,256.0,-698150,6,1
0,10,286.0,-698150,6,1
1,11,0.0,-698150,1,3
2,4,30.000000000000004,-1698900,1,3
3,1,39.0,-1698900,1,3
4,5,40.0,-1698900,1,3
5,5,54.0,-1698900,1,3
6,4,55.0,300,1,3
7,5,57.0,300,1,3
8,5,67.0,300,1,3
9,13,211.0,300,1,3
10,1,1434.0,300,1,3
11,5,1446.0,300,1,3
12,1,1671.0,300,1,3
13,4,1672.0,-1150,1,3
14,5,1672.0,-1150,1,3
15,5,1685.0,-1150,1,3
16,4,1685.0,2950,1,3
17,5,1686.0,2950,1,3
18,1,1759.0,2950,1,3
19,4,1770.0,-500,1,3
20,5,1773.0,-500,1,3
21,4,1773.0,-308350,1,3
22,5,1775.0,-308350,1,3
23,8,1776.0,-308350,1,3
24,4,1776.0,-296350,1,3
25,5,1782.0,-296350,1,3
26,9,1849.0,-296350,1,3
0,10,1948.0,-296350,1,3
1,11,0.0,-296350,3,1
2,4,8.0,-1198950,3,1
3,5,15.000000000000002,-1198950,3,1
4,1,16.0,-1198950,3,1
5,5,24.0,-1198950,3,1
6,4,77.0,350,3,1
7,5,79.0,350,3,1
8,5,89.0,350,3,1
9,5,166.0,350,3,1
10,4,212.0,-1150,3,1
11,5,213.0,-1150,3,1
12,5,222.0,-1150,3,1
13,9,231.00000000000003,-1150,3,1
14,13,231.00000000000003,-1150,3,1
15,1,487.00000000000006,-1150,3,1
16,4,571.0,-100,3,1
17,5,576.0,-100,3,1
18,4,583.0,-637450,3,1
19,5,584.0,-637450,3,1
20,8,585.0,-637450,3,1
21,4,585.0,-644600,3,1
22,5,591.0,-644600,3,1
0,10,621.0,-644600,3,1
1,11,0.0,-644600,1,1
2,4,94.0,-1607150,1,1
3,5,94.0,-1607150,1,1
4,4,99.0,-1607150,1,1
5,1,107.0,-1607150,1,1
6,5,109.0,-1607150,1,1
7,5,125.0,-1607150,1,1
8,4,212.0,350,1,1
9,5,213.0,350,1,1
10,5,226.0,350,1,1
11,4,226.0,-850,1,1
12,5,227.0,-850,1,1
13,5,248.00000000000003,-850,1,1
14,5,274.0,-850,1,1
15,13,277.0,-850,1,1
16,9,290.0,-850,1,1
17,1,818.0,-850,1,1
18,4,884.0,100,1,1
19,5,889.0,100,1,1
20,8,891.0,100,1,1
21,4,891.0,-680600,1,1
22,5,897.0,-680600,1,1
0,10,928.0,-680600,1,1
1,11,0.0,-680600,1,6
2,4,38.0,-1617050,1,6
3,13,38.0,-1617050,1,6
4,5,47.0,-1617050,1,6
5,9,51.0,-1617050,1,6
6,1,73.0,-1617050,1,6
7,5,122.0,-1617050,1,6
8,5,133.0,-1617050,1,6
9,1,154.0,-1617050,1,6
10,1,177.0,-1617050,1,6
11,4,349.0,1150,1,6
12,5,350.0,1150,1,6
13,5,360.0,1150,1,6
14,1,372.0,1150,1,6
15,1,375.0,1150,1,6
16,4,377.0,-300,1,6
17,5,382.0,-300,1,6
18,8,383.0,-300,1,6
19,4,383.0,-726850,1,6
20,5,389.0,-726850,1,6
0,10,416.0,-726850,1,6
1,11,0.0,-726850,6,8
2,4,46.0,-1799150,6,8
3,5,48.0,-1799150,6,8
0,10,71.0,-1799150,6,8
1,11,0.0,-1799150,8,7
2,4,56.0,-1783050,8,7
3,5,66.0,-1783050,8,7
4,1,83.0,-1783050,8,7
5,5,115.0,-1783050,8,7
6,4,220.0,1050,8,7
7,5,221.0,1050,8,7
8,5,233.00000000000003,1050,8,7
9,5,234.00000000000003,1050,8,7
10,13,452.0,1050,8,7
11,9,473.00000000000006,1050,8,7
12,5,500.00000000000006,1050,8,7
13,5,722.0,1050,8,7
14,5,723.0,1050,8,7
15,1,837.0,1050,8,7
16,4,851.0,-1450,8,7
17,5,856.0,-1450,8,7
18,4,856.0,-669250,8,7
19,5,858.0,-669250,8,7
20,8,859.0,-669250,8,7
21,4,859.0,-567700,8,7
22,5,865.0,-567700,8,7
23,4,879.0,-1487950,8,7
24,5,880.0,-1487950,8,7
0,10,898.0,-1487950,8,7
1,11,0.0,-1487950,7,3
2,4,106.0,-1479150,7,3
3,13,107.0,-1479150,7,3
4,5,115.0,-1479150,7,3
5,1,166.0,-1479150,7,3
6,5,187.0,-1479150,7,3
7,1,251.00000000000003,-1479150,7,3
8,1,252.00000000000003,-1479150,7,3
9,4,319.0,350,7,3
10,5,320.0,350,7,3
11,5,330.0,350,7,3
12,4,330.0,-850,7,3
13,1,373.0,-850,7,3
14,4,378.0,200,7,3
15,5,383.0,200,7,3
16,8,384.0,200,7,3
17,4,384.0,-210350,7,3
18,5,390.0,-210350,7,3
19,9,426.0,-210350,7,3
0,10,445.0,-210350,7,3
1,11,0.0,-210350,3,6
2,4,46.0,-1140850,3,6
3,5,47.0,-1140850,3,6
4,4,47.0,-1129900,3,6
5,5,54.0,-1129900,3,6
6,1,56.0,-1129900,3,6
7,5,67.0,-1129900,3,6
8,1,69.0,-1129900,3,6
9,1,110.0,-1129900,3,6
10,4,318.0,750,3,6
11,5,319.0,750,3,6
12,5,332.0,750,3,6
13,5,333.0,750,3,6
14,5,334.0,750,3,6
15,4,334.0,-650,3,6
16,5,335.0,-650,3,6
17,1,337.0,-650,3,6
18,4,345.0,150,3,6
19,5,350.0,150,3,6
20,4,350.0,-710100,3,6
21,5,351.0,-710100,3,6
22,8,352.0,-710100,3,6
23,4,352.0,-734700,3,6
24,5,358.0,-734700,3,6
25,13,378.0,-734700,3,6
26,9,392.0,-734700,3,6
0,10,411.0,-734700,3,6
1,11,0.0,-734700,6,1
2,4,189.0,-1650050,6,1
3,5,199.0,-1650050,6,1
4,5,210.0,-1650050,6,1
5,1,213.0,-1650050,6,1
6,4,220.0,450,6,1
7,5,222.0,450,6,1
8,5,234.00000000000003,450,6,1
9,5,244.00000000000003,450,6,1
10,4,641.0,-550,6,1
11,5,641.0,-550,6,1
12,5,651.0,-550,6,1
13,4,849.0,50,6,1
14,5,854.0,50,6,1
15,1,876.0,50,6,1
16,4,885.0,-750800,6,1
17,5,887.0,-750800,6,1
18,4,889.0,-844450,6,1
19,5,893.0,-844450,6,1
20,8,895.0,-844450,6,1
21,4,895.0,-1130000,6,1
22,5,901.0,-1130000,6,1
23,13,909.0,-1130000,6,1
24,9,924.0,-1130000,6,1
0,10,949.0,-1130000,6,1
1,11,0.0,-1130000,1,3
2,4,24.0,-1959100,1,3
3,5,36.0,-1959100,1,3
4,1,50.0,-1959100,1,3
5,5,66.0,-1959100,1,3
6,5,69.0,-1959100,1,3
7,1,2074.0,-1959100,1,3
8,13,2131.0,-1959100,1,3
9,9,2147.0,-1959100,1,3
10,4,2495.0,550,1,3
11,5,2495.0,550,1,3
12,1,2501.0,550,1,3
13,5,2504.0,550,1,3
14,4,2526.0,-100,1,3
15,5,2529.0,-100,1,3
16,4,2530.0,-276050,1,3
17,5,2532.0,-276050,1,3
18,8,2532.0,-276050,1,3
19,4,2532.0,-270950,1,3
20,5,2538.0,-270950,1,3
0,10,2556.0,-270950,1,3
1,11,0.0,-270950,3,0
2,4,32.0,-1203900,3,0
3,13,33.0,-1203900,3,0
4,5,39.0,-1203900,3,0
5,9,48.0,-1203900,3,0
6,1,75.0,-1203900,3,0
7,5,83.0,-1203900,3,0
8,13,3183.0,-1203900,3,0
9,9,3205.0,-1203900,3,0
10,4,3595.0,600,3,0
11,5,3596.0,600,3,0
12,5,3607.0,600,3,0
13,4,3607.0,-1750,3,0
14,5,3608.0,-1750,3,0
15,1,3613.0,-1750,3,0
16,4,3619.0,0,3,0
17,5,3628.0,0,3,0
18,4,3628.0,-584000,3,0
19,5,3629.0,-584000,3,0
20,8,3630.0,-584000,3,0
21,4,3630.0,-592950,3,0
22,5,3636.0,-592950,3,0
23,12,3656.000000000001,-592950,3,0
0,10,3690.000000000001,-592950,3,0
1,11,0.0,-592950,0,3
2,4,82.0,-1438900,0,3
3,1,90.0,-1438900,0,3
4,5,91.0,-1438900,0,3
5,5,102.0,-1438900,0,3
6,4,348.0,450,0,3
7,5,349.0,450,0,3
8,5,358.0,450,0,3
9,4,358.0,-350,0,3
10,5,359.0,-350,0,3
11,4,390.0,-150,0,3
12,1,390.0,-150,0,3
13,5,393.0,-150,0,3
14,4,394.0,-345750,0,3
15,5,396.0,-345750,0,3
16,8,397.0,-345750,0,3
17,4,397.0,-288900,0,3
18,5,403.0,-288900,0,3
19,13,418.0,-288900,0,3
20,9,432.0,-288900,0,3
0,10,452.0,-288900,0,3
1,11,0.0,-288900,3,10
2,4,8.0,-1193850,3,10
3,13,9.0,-1193850,3,10
4,5,16.0,-1193850,3,10
5,9,23.0,-1193850,3,10
6,1,46.0,-1193850,3,10
7,5,55.0,-1193850,3,10
8,1,131.0,-1193850,3,10
9,5,135.0,-1193850,3,10
10,4,138.0,150,3,10
11,5,141.0,150,3,10
12,4,141.0,-418600,3,10
13,5,143.0,-418600,3,10
14,4,143.0,-318900,3,10
15,5,145.0,-318900,3,10
16,8,145.0,-318900,3,10
17,4,146.0,-348750,3,10
18,5,152.0,-348750,3,10
0,10,167.0,-348750,3,10
1,11,0.0,-348750,10,6
2,4,6.0,-1392850,10,6
3,5,14.0,-1392850,10,6
4,1,15.000000000000002,-1392850,10,6
5,5,31.000000000000004,-1392850,10,6
6,1,36.0,-1392850,10,6
7,5,43.0,-1392850,10,6
8,4,43.0,2350,10,6
9,5,44.0,2350,10,6
10,5,134.0,2350,10,6
11,4,142.0,-2100,10,6
12,5,143.0,-2100,10,6
13,5,153.0,-2100,10,6
14,4,153.0,600,10,6
15,5,154.0,600,10,6
16,1,161.0,600,10,6
17,4,161.0,-1750,10,6
18,5,165.0,-1750,10,6
19,4,166.0,-478500,10,6
20,5,169.0,-478500,10,6
21,4,169.0,-820800,10,6
22,5,173.0,-820800,10,6
23,8,174.0,-820800,10,6
24,4,174.0,-773850,10,6
25,5,180.0,-773850,10,6
26,13,183.0,-773850,10,6
27,9,195.0,-773850,10,6
0,10,213.0,-773850,10,6
1,11,0.0,-773850,6,10
2,4,6.0,-1679900,6,10
3,5,16.0,-1679900,6,10
4,1,20.0,-1679900,6,10
5,5,26.0,-1679900,6,10
6,1,27.0,-1679900,6,10
7,1,30.000000000000004,-1679900,6,10
8,1,57.0,-1679900,6,10
9,1,58.00000000000001,-1679900,6,10
10,13,100.0,-1679900,6,10
11,9,104.0,-1679900,6,10
12,5,148.0,-1679900,6,10
13,4,174.0,450,6,10
14,5,176.0,450,6,10
15,1,185.0,450,6,10
16,5,186.0,450,6,10
17,4,187.0,50,6,10
18,5,193.0,50,6,10
19,8,208.0,50,6,10
20,4,208.0,-353000,6,10
21,5,214.0,-353000,6,10
0,10,235.00000000000003,-353000,6,10
1,11,0.0,-353000,10,7
2,4,29.000000000000004,-1470000,10,7
3,5,38.0,-1470000,10,7
4,1,39.0,-1470000,10,7
5,5,48.0,-1470000,10,7
6,5,245.00000000000003,-1470000,10,7
7,1,246.00000000000003,-1470000,10,7
8,1,263.0,-1470000,10,7
9,4,400.0,1400,10,7
10,5,400.0,1400,10,7
11,5,413.0,1400,10,7
12,4,413.0,-550,10,7
13,5,414.0,-550,10,7
14,1,457.00000000000006,-550,10,7
15,4,464.00000000000006,-100,10,7
16,5,467.00000000000006,-100,10,7
17,4,467.00000000000006,-308000,10,7
18,5,469.00000000000006,-308000,10,7
19,4,469.00000000000006,-364550,10,7
20,5,470.00000000000006,-364550,10,7
21,8,470.00000000000006,-364550,10,7
22,4,471.00000000000006,-374250,10,7
23,5,477.00000000000006,-374250,10,7
24,13,487.00000000000006,-374250,10,7
25,9,508.00000000000006,-374250,10,7
26,4,511.00000000000006,-1294000,10,7
27,5,513.0,-1294000,10,7
0,10,530.0,-1294000,10,7
1,11,0.0,-1294000,7,10
2,4,82.0,-1259000,7,10
3,5,90.0,-1259000,7,10
4,1,90.0,-1259000,7,10
5,5,106.0,-1259000,7,10
6,13,152.0,-1259000,7,10
7,9,156.0,-1259000,7,10
8,13,166.0,-1259000,7,10
9,9,180.0,-1259000,7,10
10,4,200.0,250,7,10
11,5,201.0,250,7,10
12,5,212.0,250,7,10
13,4,227.0,150,7,10
14,5,233.00000000000003,150,7,10
15,8,233.00000000000003,150,7,10
16,4,233.00000000000003,-863200,7,10
17,5,239.00000000000003,-863200,7,10
0,10,271.0,-863200,7,10
1,11,0.0,-863200,10,6
2,5,0.0,-863200,10,6
3,5,10.0,-863200,10,6
4,13,13.0,-863200,10,6
5,4,23.0,250,10,6
6,5,24.0,250,10,6
7,5,34.0,250,10,6
8,1,75.0,250,10,6
9,5,123.0,250,10,6
10,4,128.0,-1200,10,6
11,5,130.0,-1200,10,6
12,5,143.0,-1200,10,6
13,4,143.0,-2150,10,6
14,5,144.0,-2150,10,6
15,9,146.0,-2150,10,6
16,1,156.0,-2150,10,6
17,1,158.0,-2150,10,6
18,1,162.0,-2150,10,6
19,1,163.0,-2150,10,6
20,1,170.0,-2150,10,6
21,4,207.0,-50,10,6
22,5,211.0,-50,10,6
23,4,212.0,-685950,10,6
24,5,214.0,-685950,10,6
25,4,214.0,-802850,10,6
26,5,215.0,-802850,10,6
27,4,215.0,-724450,10,6
28,5,217.0,-724450,10,6
29,8,218.0,-724450,10,6
30,4,218.0,-741400,10,6
31,5,224.0,-741400,10,6
0,10,239.00000000000003,-741400,10,6
1,11,0.0,-741400,3,10
2,4,304.0,-1258850,3,10
3,5,312.0,-1258850,3,10
4,1,312.0,-1258850,3,10
5,5,328.0,-1258850,3,10
6,1,343.0,-1258850,3,10
7,1,344.0,-1258850,3,10
8,4,463.00000000000006,600,3,10
9,5,464.00000000000006,600,3,10
10,5,476.00000000000006,600,3,10
11,4,510.00000000000006,-300,3,10
12,5,514.0,-300,3,10
13,4,514.0,-595000,3,10
14,5,516.0,-595000,3,10
15,8,517.0,-595000,3,10
16,4,517.0,-672250,3,10
17,5,523.0,-672250,3,10
18,13,528.0,-672250,3,10
19,9,541.0,-672250,3,10
0,10,576.0,-672250,3,10
1,11,0.0,-672250,10,1
2,4,2.0,-1554000,10,1
3,13,2.0,-1554000,10,1
4,5,11.0,-1554000,10,1
5,5,33.0,-1554000,10,1
6,4,99.0,900,10,1
7,5,100.0,900,10,1
8,5,112.0,900,10,1
9,4,112.0,-600,10,1
10,5,113.0,-600,10,1
11,1,852.0,-600,10,1
12,1,853.0,-600,10,1
13,4,917.0,-100,10,1
14,5,921.0,-100,10,1
15,4,922.0,-645050,10,1
16,5,923.0,-645050,10,1
17,4,923.0,-585750,10,1
18,5,924.0,-585750,10,1
19,4,924.0,-599350,10,1
20,5,925.0,-599350,10,1
21,8,926.0,-599350,10,1
22,4,927.0,-625650,10,1
23,5,933.0,-625650,10,1
24,9,949.0,-625650,10,1
0,10,972.0,-625650,10,1
1,11,0.0,-625650,1,1
2,4,28.0,-1559950,1,1
3,13,29.000000000000004,-1559950,1,1
4,5,38.0,-1559950,1,1
5,1,46.0,-1559950,1,1
6,5,123.0,-1559950,1,1
7,4,321.0,500,1,1
8,5,322.0,500,1,1
9,5,335.0,500,1,1
10,1,495.00000000000006,500,1,1
11,8,526.0,500,1,1
12,4,527.0,0,1,1
13,5,532.0,0,1,1
14,4,532.0,-658300,1,1
15,5,534.0,-658300,1,1
16,4,534.0,-763650,1,1
17,5,535.0,-763650,1,1
18,8,536.0,-763650,1,1
19,4,536.0,-773050,1,1
20,5,542.0,-773050,1,1
21,9,581.0,-773050,1,1
0,10,608.0,-773050,1,1
1,11,0.0,-773050,1,1
2,4,11.0,-1663950,1,1
3,13,12.0,-1663950,1,1
4,5,21.0,-1663950,1,1
5,1,33.0,-1663950,1,1
6,5,77.0,-1663950,1,1
7,4,1077.0,600,1,1
8,5,1079.0,600,1,1
9,1,1084.0,600,1,1
10,5,1090.0,600,1,1
11,5,1091.0,600,1,1
12,4,1195.0,-1350,1,1
13,5,1199.0,-1350,1,1
14,4,1214.0,-534200,1,1
15,5,1216.0,-534200,1,1
16,4,1216.0,-603900,1,1
17,5,1217.0,-603900,1,1
18,8,1218.0,-603900,1,1
19,4,1219.0,-555950,1,1
20,5,1225.0,-555950,1,1
21,9,1275.0,-555950,1,1
0,10,1298.0,-555950,1,1
1,11,0.0,-555950,1,1
2,4,33.0,-1456950,1,1
3,5,42.0,-1456950,1,1
4,1,99.0,-1456950,1,1
5,5,112.0,-1456950,1,1
6,4,304.0,500,1,1
7,5,304.0,500,1,1
8,5,315.0,500,1,1
9,1,422.0,500,1,1
10,4,539.0,-300,1,1
11,5,544.0,-300,1,1
12,4,545.0,-593250,1,1
13,5,546.0,-593250,1,1
14,4,550.0,-623450,1,1
15,5,551.0,-623450,1,1
16,4,551.0,-644650,1,1
17,5,552.0,-644650,1,1
18,4,552.0,-670300,1,1
19,5,553.0,-670300,1,1
20,8,554.0,-670300,1,1
21,4,554.0,-644750,1,1
22,5,560.0,-644750,1,1
23,13,572.0,-644750,1,1
24,9,599.0,-644750,1,1
25,13,626.0,-644750,1,1
0,10,706.0,-644750,1,1
1,11,0.0,-644750,1,0
2,4,31.000000000000004,-1420900,1,0
3,5,39.0,-1420900,1,0
4,1,67.0,-1420900,1,0
5,1,68.0,-1420900,1,0
6,5,103.0,-1420900,1,0
7,1,163.0,-1420900,1,0
8,1,164.0,-1420900,1,0
9,13,460.00000000000006,-1420900,1,0
10,9,789.0,-1420900,1,0
11,4,986.0,600,1,0
12,5,987.0,600,1,0
13,5,1001.0,600,1,0
14,1,1115.0,600,1,0
15,1,1119.0,600,1,0
16,4,1145.0,250,1,0
17,5,1149.0,250,1,0
18,4,1149.0,-328900,1,0
19,5,1150.0,-328900,1,0
20,4,1150.0,-375650,1,0
21,5,1151.0,-375650,1,0
22,8,1152.0,-375650,1,0
23,4,1152.0,-398900,1,0
24,5,1158.0,-398900,1,0
25,4,1178.0,-1318900,1,0
26,5,1180.0,-1318900,1,0
0,10,1196.0,-1318900,1,0
1,11,0.0,-1318900,0,10
2,4,23.0,-1357050,0,10
3,13,23.0,-1357050,0,10
4,5,31.000000000000004,-1357050,0,10
5,1,36.0,-1357050,0,10
6,1,47.0,-1357050,0,10
7,5,68.0,-1357050,0,10
8,9,160.0,-1357050,0,10
9,1,172.0,-1357050,0,10
10,4,668.0,1750,0,10
11,5,668.0,1750,0,10
12,5,681.0,1750,0,10
13,4,682.0,-2350,0,10
14,5,682.0,-2350,0,10
15,4,758.0,150,0,10
16,5,763.0,150,0,10
17,4,763.0,-749850,0,10
18,5,765.0,-749850,0,10
19,4,765.0,-852750,0,10
20,5,767.0,-852750,0,10
21,8,768.0,-852750,0,10
22,4,768.0,-872050,0,10
23,5,774.0,-872050,0,10
0,10,805.0,-872050,0,10
1,11,0.0,-872050,10,6
2,4,103.0,-1795050,10,6
3,5,113.0,-1795050,10,6
4,5,129.0,-1795050,10,6
5,1,234.00000000000003,-1795050,10,6
6,13,265.0,-1795050,10,6
7,9,393.0,-1795050,10,6
8,4,528.0,550,10,6
9,5,529.0,550,10,6
10,5,541.0,550,10,6
11,4,541.0,-300,10,6
12,5,542.0,-300,10,6
13,1,545.0,-300,10,6
14,4,566.0,0,10,6
15,5,569.0,0,10,6
16,4,569.0,-400700,10,6
17,8,570.0,-400700,10,6
18,5,572.0,-400700,10,6
19,4,572.0,-629800,10,6
20,5,575.0,-629800,10,6
21,4,575.0,-645550,10,6
22,5,576.0,-645550,10,6
23,8,577.0,-645550,10,6
24,4,577.0,-648200,10,6
25,5,583.0,-648200,10,6
0,10,600.0,-648200,10,6
1,11,0.0,-648200,6,3
2,4,7.0,-1573100,6,3
3,5,16.0,-1573100,6,3
4,5,37.0,-1573100,6,3
5,1,44.0,-1573100,6,3
6,1,51.0,-1573100,6,3
7,1,74.0,-1573100,6,3
8,1,75.0,-1573100,6,3
9,13,308.0,-1573100,6,3
10,4,616.0,500,6,3
11,5,617.0,500,6,3
12,5,629.0,500,6,3
13,9,648.0,500,6,3
14,1,728.0,500,6,3
15,4,729.0,250,6,3
16,5,732.0,250,6,3
17,4,732.0,-260500,6,3
18,5,733.0,-260500,6,3
19,8,734.0,-260500,6,3
20,4,734.0,-299850,6,3
21,5,740.0,-299850,6,3
0,10,760.0,-299850,6,3
1,11,0.0,-299850,3,7
2,4,15.000000000000002,-1211950,3,7
3,5,23.0,-1211950,3,7
4,1,23.0,-1211950,3,7
5,5,48.0,-1211950,3,7
6,1,320.0,-1211950,3,7
7,1,358.0,-1211950,3,7
8,1,359.0,-1211950,3,7
9,13,378.0,-1211950,3,7
10,4,450.0,1200,3,7
11,5,451.0,1200,3,7
12,1,457.00000000000006,1200,3,7
13,1,458.00000000000006,1200,3,7
14,5,462.00000000000006,1200,3,7
15,4,462.00000000000006,500,3,7
16,5,463.00000000000006,500,3,7
17,4,528.0,-1700,3,7
18,5,532.0,-1700,3,7
19,4,532.0,-455100,3,7
20,5,535.0,-455100,3,7
21,4,535.0,-688150,3,7
22,5,537.0,-688150,3,7
23,4,537.0,-804450,3,7
24,5,539.0,-804450,3,7
25,4,543.0,-933150,3,7
26,5,550.0,-933150,3,7
27,1,567.0,-933150,3,7
28,1,569.0,-933150,3,7
29,4,569.0,-295700,3,7
30,5,573.0,-295700,3,7
31,4,574.0,-266600,3,7
32,5,581.0,-266600,3,7
33,4,582.0,-183450,3,7
34,5,583.0,-183450,3,7
35,4,584.0,-181550,3,7
36,5,592.0,-181550,3,7
37,1,599.0,-181550,3,7
38,4,601.0,-113100,3,7
39,5,604.0,-113100,3,7
40,4,608.0,-95750,3,7
41,5,612.0,-95750,3,7
42,5,623.0,-95750,3,7
43,1,2401.0,-95750,3,7
44,1,4556.0,-95750,3,7
45,4,4556.0,800,3,7
46,5,4557.0,800,3,7
47,5,4569.0,800,3,7
48,4,4576.0,150,3,7
49,5,4581.0,150,3,7
50,8,4582.0,150,3,7
51,4,4582.0,-303250,3,7
52,5,4588.0,-303250,3,7
53,9,4621.0,-303250,3,7
0,10,4641.0,-303250,3,7
1,11,0.0,-303250,7,3
2,4,2.0,-1176050,7,3
3,5,9.0,-1176050,7,3
4,5,28.0,-1176050,7,3
5,1,48.0,-1176050,7,3
6,1,50.0,-1176050,7,3
7,1,72.0,-1176050,7,3
8,1,94.0,-1176050,7,3
9,4,171.0,800,7,3
10,5,172.0,800,7,3
11,5,185.0,800,7,3
12,4,189.0,50,7,3
13,1,189.0,50,7,3
14,5,193.0,50,7,3
15,4,195.0,-203850,7,3
16,5,196.0,-203850,7,3
17,8,197.0,-203850,7,3
18,4,197.0,-218750,7,3
19,5,203.0,-218750,7,3
20,13,208.0,-218750,7,3
21,9,224.0,-218750,7,3
0,10,257.0,-218750,7,3
1,11,0.0,-218750,3,2
2,4,70.0,-1161150,3,2
3,5,77.0,-1161150,3,2
4,1,83.0,-1161150,3,2
5,5,98.0,-1161150,3,2
6,1,133.0,-1161150,3,2
7,1,134.0,-1161150,3,2
8,1,164.0,-1161150,3,2
9,13,189.0,-1161150,3,2
10,1,2094.0,-1161150,3,2
11,4,2111.0,950,3,2
12,5,2112.0,950,3,2
13,5,2125.0,950,3,2
14,4,2129.0,100,3,2
15,5,2131.0,100,3,2
16,4,2132.0,-91150,3,2
17,5,2136.0,-91150,3,2
18,8,2137.0,-91150,3,2
19,4,2137.0,-357800,3,2
20,5,2143.0,-357800,3,2
21,9,2158.0,-357800,3,2
0,10,2174.0,-357800,3,2
1,11,0.0,-357800,9,10
2,4,11.0,-1271800,9,10
3,5,19.0,-1271800,9,10
4,1,32.0,-1271800,9,10
5,5,58.00000000000001,-1271800,9,10
6,13,121.0,-1271800,9,10
7,9,145.0,-1271800,9,10
8,4,184.0,750,9,10
9,5,185.0,750,9,10
10,5,195.0,750,9,10
11,4,195.0,-300,9,10
12,5,196.0,-300,9,10
13,4,207.0,-150,9,10
14,5,213.0,-150,9,10
15,4,213.0,-806400,9,10
16,5,215.0,-806400,9,10
17,8,216.0,-806400,9,10
18,4,216.0,-823900,9,10
19,5,222.0,-823900,9,10
0,10,261.0,-823900,9,10
1,11,0.0,-823900,10,6
2,4,37.0,-1750050,10,6
3,13,37.0,-1750050,10,6
4,5,38.0,-1750050,10,6
5,4,39.0,-1730150,10,6
6,5,49.0,-1730150,10,6
7,5,66.0,-1730150,10,6
8,1,95.0,-1730150,10,6
9,9,99.0,-1730150,10,6
10,4,163.0,800,10,6
11,5,165.0,800,10,6
