sourceID_decoded,BodyGroup_from_decoded,BodyGroup_to_decoded,Predicted_timediff
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358238220215
MRI_FRR_34,ABDOMEN,ABDOMEN,19.2843074798584
MRI_MSR_100,ABDOMEN,ABDOMEN,21.61375617980957
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358238220215
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358238220215
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
Not Vital,ABDOMEN,ABDOMEN,9.636600494384766
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902666091918945
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358238220215
MRI_FRR_34,ABDOMEN,ABDOMEN,19.284305572509766
Not Vital,ABDOMEN,ABDOMEN,9.636600494384766
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_MSR_100,ABDOMEN,ABDOMEN,21.61375617980957
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358238220215
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_MSR_100,ABDOMEN,ABDOMEN,21.61375617980957
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_MSR_100,ABDOMEN,ABDOMEN,21.61375617980957
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,23.925039291381836
MRI_FRR_264,ABDOMEN,ABDOMEN,16.902664184570312
MRI_FRR_257,ABDOMEN,ABDOMEN,15.668550491333008
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_CCS_11,ABDOMEN,ABDOMEN,11.454708099365234
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_FRR_3,ABDOMEN,ABDOMEN,18.10358428955078
MRI_MSR_100,ABDOMEN,ABDOMEN,21.61375617980957
MRI_MSR_104,ABDOMEN,HEAD,0.0
MRI_MSR_21,ABDOMEN,HEAD,31.522951126098633
MRI_FRR_257,ABDOMEN,HEAD,23.709394454956055
MRI_FRR_264,ABDOMEN,HEAD,24.86891746520996
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_FRR_264,ABDOMEN,HEAD,24.86891746520996
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_34,ABDOMEN,HEAD,27.118053436279297
MRI_MSR_100,ABDOMEN,HEAD,29.32392692565918
MRI_MSR_104,ABDOMEN,HEAD,0.0
MRI_MSR_21,ABDOMEN,HEAD,31.522951126098633
MRI_FRR_257,ABDOMEN,HEAD,23.709394454956055
MRI_FRR_264,ABDOMEN,HEAD,24.86891746520996
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_CCS_11,ABDOMEN,HEAD,19.864931106567383
MRI_FRR_264,ABDOMEN,HEAD,24.868919372558594
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_CCS_11,ABDOMEN,HEAD,19.864933013916016
MRI_FRR_264,ABDOMEN,HEAD,24.86891746520996
MRI_FRR_3,ABDOMEN,HEAD,26.00212860107422
MRI_FRR_34,ABDOMEN,HEAD,27.118053436279297
MRI_MSR_100,ABDOMEN,HEAD,29.32392692565918
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,43.08315658569336
MRI_FRR_257,ABDOMEN,KNEE,35.80790710449219
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_MPT_1005,ABDOMEN,KNEE,40.042720794677734
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_34,ABDOMEN,KNEE,39.0139045715332
MRI_MSR_100,ABDOMEN,KNEE,41.06019973754883
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,43.08315658569336
MRI_FRR_257,ABDOMEN,KNEE,35.80790710449219
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_257,ABDOMEN,KNEE,35.80790710449219
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_MSR_100,ABDOMEN,KNEE,41.06019973754883
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,43.08315658569336
MRI_FRR_257,ABDOMEN,KNEE,35.80790710449219
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_CCS_11,ABDOMEN,KNEE,32.282039642333984
MRI_MSR_100,ABDOMEN,KNEE,41.06019973754883
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,43.08315658569336
MRI_FRR_257,ABDOMEN,KNEE,35.80790710449219
MRI_FRR_264,ABDOMEN,KNEE,36.902244567871094
MRI_FRR_3,ABDOMEN,KNEE,37.969451904296875
MRI_MSR_100,ABDOMEN,KNEE,41.06019973754883
MRI_MSR_104,HEAD,ABDOMEN,0.0
MRI_MSR_21,HEAD,ABDOMEN,30.562633514404297
MRI_FRR_264,HEAD,ABDOMEN,23.73910140991211
MRI_FRR_257,HEAD,ABDOMEN,22.541282653808594
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_FRR_264,HEAD,ABDOMEN,23.73910140991211
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_FRR_264,HEAD,ABDOMEN,23.73910140991211
MRI_FRR_257,HEAD,ABDOMEN,22.541282653808594
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_MSR_104,HEAD,ABDOMEN,0.0
MRI_MSR_21,HEAD,ABDOMEN,30.562633514404297
MRI_FRR_264,HEAD,ABDOMEN,23.73910140991211
MRI_FRR_257,HEAD,ABDOMEN,22.541282653808594
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_FRR_3,HEAD,ABDOMEN,24.909303665161133
MRI_CCS_11,HEAD,ABDOMEN,18.610559463500977
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_CCS_11,HEAD,ABDOMEN,18.610557556152344
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_FRR_264,HEAD,ABDOMEN,23.73910140991211
MRI_MPT_1005,HEAD,ABDOMEN,27.19724464416504
MRI_FRR_264,HEAD,ABDOMEN,23.73910140991211
MRI_FRR_3,HEAD,ABDOMEN,24.909297943115234
MRI_MSR_100,HEAD,ABDOMEN,28.32510757446289
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255065917969
MRI_FRR_3,HEAD,HEAD,32.94255065917969
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963531494140625
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963531494140625
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255065917969
MRI_CCS_11,HEAD,HEAD,26.963533401489258
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963531494140625
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255065917969
MRI_CCS_11,HEAD,HEAD,26.963533401489258
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963531494140625
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963533401489258
MRI_FRR_264,HEAD,HEAD,31.820592880249023
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_100,HEAD,HEAD,36.198814392089844
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,38.3243293762207
MRI_FRR_257,HEAD,HEAD,30.67088508605957
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963531494140625
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_CCS_11,HEAD,HEAD,26.963531494140625
MRI_FRR_264,HEAD,HEAD,31.82059669494629
MRI_FRR_3,HEAD,HEAD,32.94255447387695
MRI_FRR_34,HEAD,HEAD,34.042633056640625
MRI_MSR_104,HEAD,KNEE,0.0
MRI_MSR_21,HEAD,KNEE,50.195289611816406
MRI_FRR_257,HEAD,KNEE,42.86875534057617
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_CCS_11,HEAD,KNEE,39.30490493774414
MRI_CCS_11,HEAD,KNEE,39.30490493774414
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_CCS_11,HEAD,KNEE,39.30490493774414
MRI_FRR_3,HEAD,KNEE,45.08634948730469
MRI_CCS_11,HEAD,KNEE,39.30490493774414
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_MSR_100,HEAD,KNEE,48.21072769165039
MRI_MSR_104,HEAD,KNEE,0.0
MRI_MSR_21,HEAD,KNEE,50.195289611816406
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_257,HEAD,KNEE,42.86875534057617
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_CCS_11,HEAD,KNEE,39.30490493774414
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_264,HEAD,KNEE,43.99198913574219
MRI_FRR_3,HEAD,KNEE,45.08635330200195
MRI_FRR_34,HEAD,KNEE,46.15313720703125
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,32.80225372314453
MRI_FRR_264,KNEE,ABDOMEN,33.999107360839844
MRI_CCS_11,KNEE,ABDOMEN,29.028846740722656
MRI_MSR_34,KNEE,ABDOMEN,41.94529342651367
MRI_MPT_1005,KNEE,ABDOMEN,37.475196838378906
MRI_FRR_257,KNEE,ABDOMEN,32.80225372314453
MRI_FRR_264,KNEE,ABDOMEN,33.999107360839844
MRI_FRR_264,KNEE,ABDOMEN,33.999107360839844
MRI_CCS_11,KNEE,ABDOMEN,29.028846740722656
MRI_FRR_257,KNEE,ABDOMEN,32.80225372314453
MRI_FRR_264,KNEE,ABDOMEN,33.99910354614258
MRI_MSR_100,KNEE,ABDOMEN,38.60602951049805
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,32.80225372314453
MRI_CCS_11,KNEE,ABDOMEN,29.028846740722656
MRI_FRR_264,KNEE,ABDOMEN,33.999107360839844
MRI_FRR_264,KNEE,ABDOMEN,33.999107360839844
