Sequence, Step, Predicted_Proportion, Predicted_Increment, Predicted_Cumulative, GroundTruth_Increment, GroundTruth_Cumulative, LSTM_Predicted_TimeDiff, LSTM_Predicted_Cumulative, LSTM_Predicted_TotalTime, TimeDiff_Improvement_Abs, Cumulative_Improvement_Abs, decoded_sourceID, BodyGroup_to, BodyGroup_from, SN    , Row_Number
      55,    5,         0.04086152  ,        149.38972   ,          881.13617  , 9.0                  ,                   48.0,           20.718515    ,               82.86267   ,             0.054522976 , 128.67120460388185      , 798.2734991015625         , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,    6,         0.040422373 ,        147.7842    ,         1028.9204   , 27.0                 ,                   75.0,           20.718332    ,              103.581     ,             0.054522976 , 114.5025322906494       , 925.3393987182616         , MRI_MPT_1005    , CHEST       , HEAD          , 175651,         
      55,    7,         0.040217325 ,        147.03455   ,         1175.955    , 8.0                  ,                   83.0,           20.718254    ,              124.299255  ,             0.054522976 , 126.31629591064451      , 1051.6557446289062        , MRI_CCS_11      , CHEST       , HEAD          , 175651,         
      55,    8,         0.040249053 ,        147.15054   ,         1323.1055   , 3100.0               ,                 3183.0,           20.712366    ,              145.01163   ,             0.054522976 , -126.43817389587412     , -1178.0938728027345       , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,    9,         0.04001528  ,        146.29587   ,         1469.4014   , 22.0                 ,                 3205.0,           20.704165    ,              165.71579   ,             0.054522976 , 123.00003450500488      , -1303.685610205078        , MRI_MSR_34      , CHEST       , HEAD          , 175651,         
      55,   10,         0.04015018  ,        146.78906   ,         1616.1904   , 390.0                ,                 3595.0,           20.698225    ,              186.41402   ,             0.054522976 , -126.0908349786377      , -1429.7763832763671       , MRI_MPT_1005    , CHEST       , HEAD          , 175651,         
      55,   11,         0.04003453  ,        146.36624   ,         1762.5566   , 1.0                  ,                 3596.0,           20.676958    ,              207.09097   ,             0.054522976 , 125.68928191589356      , -1555.4656270996093       , MRI_FRR_257     , CHEST       , HEAD          , 175651,         
      55,   12,         0.040126644 ,        146.70302   ,         1909.2596   , 11.0                 ,                 3607.0,           20.656912    ,              227.74788   ,             0.054522976 , 126.04610815002442      , -1681.5117209716798       , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,   13,         0.03965124  ,        144.96494   ,         2054.2246   , 0.0                  ,                 3607.0,           20.614433    ,              248.3623    ,             0.054522976 , 124.3505067114258       , -1805.8622953125          , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,   14,         0.038979936 ,        142.51065   ,         2196.7354   , 1.0                  ,                 3608.0,           20.523787    ,              268.88608   ,             0.054522976 , 121.9868634552002       , -1927.8493221191409       , MRI_FRR_257     , CHEST       , HEAD          , 175651,         
      55,   15,         0.03949437  ,        144.39142   ,         2341.1267   , 5.0                  ,                 3613.0,           20.323706    ,              289.20978   ,             0.054522976 , 124.06771432678224      , -2051.916922167969        , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,   16,         0.039511602 ,        144.45442   ,         2485.581    , 6.0                  ,                 3619.0,           19.864819    ,              309.0746    ,             0.054522976 , 124.58960142700197      , -2176.506415039062        , MRI_CCS_11      , CHEST       , HEAD          , 175651,         
      55,   17,         0.039614137 ,        144.82928   ,         2630.4104   , 9.0                  ,                 3628.0,           18.758821    ,              327.8334    ,             0.054522976 , 126.07045851257324      , -2302.5769954589846       , MRI_FRR_257     , CHEST       , HEAD          , 175651,         
      55,   18,         0.040071093 ,        146.49991   ,         2776.9104   , 0.0                  ,                 3628.0,           15.910439    ,              343.74384   ,             0.054522976 , 130.58947146240234      , -2433.166564550781        , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,   19,         0.039792545 ,        145.48155   ,         2922.3918   , 1.0                  ,                 3629.0,            9.57007     ,              353.3139    ,             0.054522976 , 135.91147973327637      , -2569.077896191406        , MRI_FRR_257     , CHEST       , HEAD          , 175651,         
      55,   20,         0.04019992  ,        146.97092   ,         3069.3628   , 1.0                  ,                 3630.0,            1.2550225   ,              354.56894   ,             0.054522976 , 145.71589747421265      , -2714.7938607910155       , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,   21,         0.039735258 ,        145.2721    ,         3214.6348   , 0.0                  ,                 3630.0,            0.0         ,              354.56894   ,             0.054522976 , 145.2721                , -2860.0658607910154       , MRI_FRR_34      , CHEST       , HEAD          , 175651,         
      55,   22,         0.04030285  ,        147.34721   ,         3361.982    , 6.0                  ,                 3636.0,            0.0         ,              354.56894   ,             0.054522976 , 135.34721               , -3007.413060791016        , MRI_FRR_257     , CHEST       , HEAD          , 175651,         
      55,   23,         0.040710643 ,        148.8381    ,         3510.82     , 20.0                 ,                 3656.0,            0.0         ,              354.56894   ,             0.054522976 , 108.8381                , -3156.251060791016        , MRI_FRR_264     , CHEST       , HEAD          , 175651,         
      55,   24,         0.03971005  ,        145.17993   ,         3656.0      , -3656.0              ,                    0.0,            0.0         ,              354.56894   ,             0.054522976 , 145.17993000000024      , 3301.431060791016         , MRI_MSR_21      , CHEST       , HEAD          , 175651,         
      56,    1,         0.045039356 ,         19.457     ,           38.984486 , -3690.0              ,                    0.0,            0.0         ,                0.0       ,             0.06290475  , 19.45699999999988       , 38.984486                 , MRI_MSR_100     , CHEST       , HEAD          , 175651,         
      56,    2,         0.04532601  ,         19.580835  ,           58.565323 , 82.0                 ,                   82.0,           20.662127    ,               20.662127  ,             0.06290475  , 1.0812915411376949      , -37.903196458862304       , MRI_MSR_104     , HEAD        , CHEST         , 175651,         
      56,    3,         0.045822248 ,         19.795212  ,           78.360535 , 8.0                  ,                   90.0,           20.711351    ,               41.373478  ,             0.06290475  , -0.916139394653321      , -36.98705706420898        , MRI_FRR_257     , HEAD        , CHEST         , 175651,         
      56,    4,         0.04640602  ,         20.0474    ,           98.407936 , 1.0                  ,                   91.0,           20.711552    ,               62.08503   ,             0.06290475  , -0.664151666259766      , -21.50703439794921        , MRI_CCS_11      , HEAD        , CHEST         , 175651,         
      56,    5,         0.046454556 ,         20.068369  ,          118.4763   , 11.0                 ,                  102.0,           20.711393    ,               82.796425  ,             0.06290475  , -0.6430243563232416     , -2.727275134277349        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,    6,         0.046188395 ,         19.953386  ,          138.42969  , 246.0                ,                  348.0,           20.70265     ,              103.49908   ,             0.06290475  , 0.749264070190435       , -34.930613156738275       , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,    7,         0.04549656  ,         19.654514  ,          158.0842   , 1.0                  ,                  349.0,           20.697687    ,              124.19676   ,             0.06290475  , -1.0431731490478526     , -33.88743791503907        , MRI_FRR_257     , HEAD        , CHEST         , 175651,         
      56,    8,         0.045788832 ,         19.780775  ,          177.86497  , 9.0                  ,                  358.0,           20.67074     ,              144.86751   ,             0.06290475  , -0.8899651275634781     , -32.99746206542969        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,    9,         0.045870416 ,         19.81602   ,          197.681    , 0.0                  ,                  358.0,           20.4507      ,              165.3182    ,             0.06290475  , -0.6346807598876936     , -32.36279321289064        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,   10,         0.045698177 ,         19.741613  ,          217.4226   , 1.0                  ,                  359.0,           19.109083    ,              184.42729   ,             0.06290475  , 0.6325298243408213      , -32.9953081298828         , MRI_FRR_257     , HEAD        , CHEST         , 175651,         
      56,   11,         0.04603843  ,         19.888601  ,          237.3112   , 31.0                 ,                  390.0,           13.845749    ,              198.27304   ,             0.06290475  , -6.042852098632814      , -39.03815922851564        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,   12,         0.04513039  ,         19.496328  ,          256.80753  , 0.0                  ,                  390.0,            1.6064868   ,              199.87953   ,             0.06290475  , 17.889841202667235      , -56.92799813964842        , MRI_FRR_257     , HEAD        , CHEST         , 175651,         
      56,   13,         0.044822898 ,         19.363491  ,          276.17102  , 3.0                  ,                  393.0,            0.0         ,              199.87953   ,             0.06290475  , 13.363491               , -76.29148813964844        , MRI_CCS_11      , HEAD        , CHEST         , 175651,         
      56,   14,         0.044886764 ,         19.391083  ,          295.5621   , 1.0                  ,                  394.0,            0.0         ,              199.87953   ,             0.06290475  , 17.391083               , -95.68256813964842        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,   15,         0.04449181  ,         19.22046   ,          314.78256  , 2.0                  ,                  396.0,            0.0         ,              199.87953   ,             0.06290475  , 15.22046                , -114.90302813964844       , MRI_FRR_257     , HEAD        , CHEST         , 175651,         
      56,   16,         0.045171935 ,         19.514277  ,          334.29684  , 1.0                  ,                  397.0,            0.0         ,              199.87953   ,             0.06290475  , 17.514277               , -134.4173081396484        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,   17,         0.044519257 ,         19.232319  ,          353.52917  , 0.0                  ,                  397.0,            0.0         ,              199.87953   ,             0.06290475  , 19.232319               , -153.64963813964846       , MRI_FRR_34      , HEAD        , CHEST         , 175651,         
      56,   18,         0.045242082 ,         19.54458   ,          373.07376  , 6.0                  ,                  403.0,            0.0         ,              199.87953   ,             0.06290475  , 7.54458                 , -173.19422813964843       , MRI_FRR_257     , HEAD        , CHEST         , 175651,         
      56,   19,         0.04564948  ,         19.720575  ,          392.79434  , 15.0                 ,                  418.0,            0.0         ,              199.87953   ,             0.06290475  , -10.279425              , -192.9148081396484        , MRI_FRR_264     , HEAD        , CHEST         , 175651,         
      56,   20,         0.045158885 ,         19.508638  ,          412.30298  , 14.0                 ,                  432.0,            0.0         ,              199.87953   ,             0.06290475  , -8.491361999999999      , -212.42344813964843       , MRI_MSR_34      , HEAD        , CHEST         , 175651,         
      56,   21,         0.04559501  ,         19.697044  ,          432.00003  , -432.0               ,                    0.0,            0.0         ,              199.87953   ,             0.06290475  , 19.697044000000005      , 232.1204981396484         , MRI_MPT_1005    , HEAD        , CHEST         , 175651,         
      57,    1,         0.049563244 ,          7.533613  ,           15.094517 , -452.0               ,                    0.0,            0.0         ,                0.0       ,             0.06474697  , 7.533613000000003       , 15.094517                 , MRI_MSR_100     , HEAD        , CHEST         , 175651,         
      57,    2,         0.049878698 ,          7.581562  ,           22.676079 , 8.0                  ,                    8.0,           20.599077    ,               20.599077  ,             0.06474697  , -12.180639224731443     , 2.077001775268556         , MRI_MSR_104     , SPINE       , HEAD          , 175651,         
      57,    3,         0.050424773 ,          7.6645656 ,           30.340645 , 1.0                  ,                    9.0,           20.71314     ,               41.312218  ,             0.06474697  , -13.0485748876709       , -10.971572712402343       , MRI_FRR_257     , SPINE       , HEAD          , 175651,         
      57,    4,         0.05076243  ,          7.7158895 ,           38.056534 , 7.0                  ,                   16.0,           20.71413     ,               62.02635   ,             0.06474697  , -12.998240901611329     , -23.96981411401368        , MRI_MSR_34      , SPINE       , HEAD          , 175651,         
      57,    5,         0.05111469  ,          7.769433  ,           45.825966 , 7.0                  ,                   23.0,           20.714077    ,               82.740425  ,             0.06474697  , -12.94464399584961      , -36.91445910986328        , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      57,    6,         0.050565347 ,          7.6859326 ,           53.511898 , 23.0                 ,                   46.0,           20.714266    ,              103.45469   ,             0.06474697  , 13.028333223364257      , -49.9427910258789         , MRI_MPT_1005    , SPINE       , HEAD          , 175651,         
      57,    7,         0.050308846 ,          7.6469445 ,           61.158844 , 9.0                  ,                   55.0,           20.713348    ,              124.16804   ,             0.06474697  , -10.360292888671877     , -63.00919341455078        , MRI_CCS_11      , SPINE       , HEAD          , 175651,         
      57,    8,         0.05034853  ,          7.652977  ,           68.81182  , 76.0                 ,                  131.0,           20.705835    ,              144.87387   ,             0.06474697  , 13.052858342407234      , 48.31430915039063         , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      57,    9,         0.050414816 ,          7.663052  ,           76.47488  , 4.0                  ,                  135.0,           20.650494    ,              165.52437   ,             0.06474697  , -12.987441621826171     , 28.00075171386719         , MRI_CCS_11      , SPINE       , HEAD          , 175651,         
      57,   10,         0.050653208 ,          7.6992874 ,           84.174164 , 3.0                  ,                  138.0,           20.45783     ,              185.9822    ,             0.06474697  , -12.758543029077147     , 5.843643006835933         , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      57,   11,         0.05010064  ,          7.6152973 ,           91.78946  , 3.0                  ,                  141.0,           19.608519    ,              205.59071   ,             0.06474697  , -11.993221300463867     , -15.380173500976568       , MRI_FRR_257     , SPINE       , HEAD          , 175651,         
      57,   12,         0.050210513 ,          7.631998  ,           99.421455 , 0.0                  ,                  141.0,           16.186272    ,              221.77698   ,             0.06474697  , -8.55427366748047       , -39.198432539062495       , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      57,   13,         0.04904804  ,          7.4553022 ,          106.876755 , 2.0                  ,                  143.0,            6.628051    ,              228.40503   ,             0.06474697  , 0.8272513958618166      , -49.281784296875          , MRI_FRR_257     , SPINE       , HEAD          , 175651,         
      57,   14,         0.049354285 ,          7.501851  ,          114.37861  , 0.0                  ,                  143.0,            0.0         ,              228.40503   ,             0.06474697  , 7.501851                , -56.783639296875          , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      57,   15,         0.04891402  ,          7.434931  ,          121.81354  , 2.0                  ,                  145.0,            0.0         ,              228.40503   ,             0.06474697  , 3.434931                , -60.218569296875          , MRI_FRR_257     , SPINE       , HEAD          , 175651,         
      57,   16,         0.049671903 ,          7.5501294 ,          129.36366  , 0.0                  ,                  145.0,            0.0         ,              228.40503   ,             0.06474697  , 7.5501294               , -67.76868929687501        , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      57,   17,         0.048946775 ,          7.43991   ,          136.80357  , 1.0                  ,                  146.0,            0.0         ,              228.40503   ,             0.06474697  , 5.43991                 , -73.20859929687501        , MRI_FRR_34      , SPINE       , HEAD          , 175651,         
      57,   18,         0.049759544 ,          7.563451  ,          144.36702  , 6.0                  ,                  152.0,            0.0         ,              228.40503   ,             0.06474697  , -4.436549               , -68.772049296875          , MRI_FRR_257     , SPINE       , HEAD          , 175651,         
      57,   19,         0.050216895 ,          7.632968  ,          151.99998  , -152.0               ,                    0.0,            0.0         ,              228.40503   ,             0.06474697  , 7.632968000000005       , -76.405049296875          , MRI_FRR_264     , SPINE       , HEAD          , 175651,         
      58,    1,         0.03406318  ,          6.6423197 ,           13.308701 , -167.0               ,                    0.0,            0.0         ,                0.0       ,             0.050549947 , 6.642319700000002       , 13.308701                 , MRI_MSR_100     , SPINE       , HEAD          , 175651,         
      58,    2,         0.034279976 ,          6.684595  ,           19.993296 , 6.0                  ,                    6.0,           20.700089    ,               20.700089  ,             0.050549947 , -14.015493500976564     , -0.7067925009765617       , MRI_MSR_104     , KNEE        , SPINE         , 175651,         
      58,    3,         0.034655277 ,          6.757779  ,           26.751076 , 8.0                  ,                   14.0,           20.722414    ,               41.4225    ,             0.050549947 , -11.480193016723632     , -14.67142461035156        , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,    4,         0.035108667 ,          6.84619   ,           33.597267 , 1.0                  ,                   15.0,           20.722778    ,               62.14528   ,             0.050549947 , -13.8765883203125       , -28.54801193066406        , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,    5,         0.03506691  ,          6.8380475 ,           40.435314 , 16.0                 ,                   31.0,           20.72273     ,               82.86801   ,             0.050549947 , 4.43922186340332        , -42.43269747460938        , MRI_CCS_11      , KNEE        , SPINE         , 175651,         
      58,    6,         0.034932014 ,          6.811743  ,           47.247055 , 5.0                  ,                   36.0,           20.722458    ,              103.59047   ,             0.050549947 , -13.910714885742188     , -56.34341436035156        , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,    7,         0.034595087 ,          6.746042  ,           53.993095 , 7.0                  ,                   43.0,           20.722574    ,              124.31304   ,             0.050549947 , -13.468616234008788     , -70.31994668701172        , MRI_CCS_11      , KNEE        , SPINE         , 175651,         
      58,    8,         0.034611925 ,          6.7493253 ,           60.74242  , 0.0                  ,                   43.0,           20.722317    ,              145.03535   ,             0.050549947 , -13.97299144194336      , -84.2929346142578         , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,    9,         0.034431048 ,          6.714054  ,           67.456474 , 1.0                  ,                   44.0,           20.722265    ,              165.75761   ,             0.050549947 , -14.008211243530273     , -98.3011401357422         , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   10,         0.03483066  ,          6.791979  ,           74.24845  , 90.0                 ,                  134.0,           20.717642    ,              186.47525   ,             0.050549947 , 13.925662830444338      , 7.27629975585937          , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   11,         0.034805313 ,          6.787036  ,           81.035484 , 8.0                  ,                  142.0,           20.711834    ,              207.18709   ,             0.050549947 , -11.498869953857422     , -4.222572012695309        , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   12,         0.03411771  ,          6.6529536 ,           87.68844  , 1.0                  ,                  143.0,           20.70602     ,              227.89311   ,             0.050549947 , -14.05306675522461      , -29.581552182617187       , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   13,         0.034130394 ,          6.655427  ,           94.343864 , 10.0                 ,                  153.0,           20.700294    ,              248.59341   ,             0.050549947 , -7.355721494628907      , -36.93727830664062        , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   14,         0.033939414 ,          6.6181855 ,          100.96205  , 0.0                  ,                  153.0,           20.668009    ,              269.2614    ,             0.050549947 , -14.04982330432129      , -64.22346357421875        , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   15,         0.03364359  ,          6.5604997 ,          107.52255  , 1.0                  ,                  154.0,           20.5579      ,              289.8193    ,             0.050549947 , -13.997399775097657     , -89.34185541992187        , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   16,         0.034153905 ,          6.6600113 ,          114.18256  , 7.0                  ,                  161.0,           20.31922     ,              310.13852   ,             0.050549947 , -12.9792308892334       , -102.32107928710936       , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   17,         0.034230407 ,          6.6749296 ,          120.85749  , 0.0                  ,                  161.0,           19.728825    ,              329.86734   ,             0.050549947 , -13.053895015478515     , -128.7248300878906        , MRI_CCS_11      , KNEE        , SPINE         , 175651,         
      58,   18,         0.03419749  ,          6.668511  ,          127.526    , 4.0                  ,                  165.0,           18.433474    ,              348.3008    ,             0.050549947 , -11.764962587036134     , -145.82681176757814       , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   19,         0.034503426 ,          6.728168  ,          134.25417  , 1.0                  ,                  166.0,           15.313631    ,              363.61444   ,             0.050549947 , -8.585463057739258      , -165.86861091796874       , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   20,         0.034284536 ,          6.6854844 ,          140.93965  , 3.0                  ,                  169.0,            9.587075    ,              373.2015    ,             0.050549947 , -2.9015908334594727     , -176.14115756835938       , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   21,         0.03471875  ,          6.770156  ,          147.70981  , 0.0                  ,                  169.0,            1.3250626   ,              374.52658   ,             0.050549947 , 5.44509336743927        , -184.23639081054688       , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   22,         0.03465107  ,          6.756959  ,          154.46677  , 4.0                  ,                  173.0,            0.0         ,              374.52658   ,             0.050549947 , -1.2430409999999998     , -182.99335081054687       , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   23,         0.03500147  ,          6.825287  ,          161.29205  , 1.0                  ,                  174.0,            0.0         ,              374.52658   ,             0.050549947 , 4.825287                , -187.8186308105469        , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   24,         0.03443223  ,          6.7142844 ,          168.00633  , 0.0                  ,                  174.0,            0.0         ,              374.52658   ,             0.050549947 , 6.7142844               , -194.53291081054687       , MRI_FRR_34      , KNEE        , SPINE         , 175651,         
      58,   25,         0.03448731  ,          6.7250257 ,          174.73135  , 6.0                  ,                  180.0,            0.0         ,              374.52658   ,             0.050549947 , -5.2749743              , -189.25793081054687       , MRI_FRR_257     , KNEE        , SPINE         , 175651,         
      58,   26,         0.034654062 ,          6.757542  ,          181.48889  , 3.0                  ,                  183.0,            0.0         ,              374.52658   ,             0.050549947 , 0.7575419999999999      , -190.01547081054687       , MRI_FRR_264     , KNEE        , SPINE         , 175651,         
      58,   27,         0.034547355 ,          6.7367344 ,          188.22563  , 12.0                 ,                  195.0,            0.0         ,              374.52658   ,             0.050549947 , -6.7367344              , -172.75221081054687       , MRI_MSR_34      , KNEE        , SPINE         , 175651,         
      58,   28,         0.034740172 ,          6.7743335 ,          194.99997  , -195.0               ,                    0.0,            0.0         ,              374.52658   ,             0.050549947 , 6.774333500000012       , -179.52661081054688       , MRI_MPT_1005    , KNEE        , SPINE         , 175651,         
      59,    1,         0.043064058 ,          9.215709  ,           18.464802 , -213.0               ,                    0.0,            0.0         ,                0.0       ,             0.071671166 , 9.215709000000004       , 18.464802                 , MRI_MSR_100     , KNEE        , SPINE         , 175651,         
      59,    2,         0.043338142 ,          9.274363  ,           27.739164 , 6.0                  ,                    6.0,           20.642038    ,               20.642038  ,             0.071671166 , -11.367675345336917     , 7.097125654663085         , MRI_MSR_104     , SPINE       , KNEE          , 175651,         
      59,    3,         0.043812614 ,          9.375899  ,           37.115063 , 10.0                 ,                   16.0,           20.720434    ,               41.362473  ,             0.071671166 , -10.096333188842774     , -4.247409534179688        , MRI_FRR_257     , SPINE       , KNEE          , 175651,         
      59,    4,         0.044385806 ,          9.498563  ,           46.613625 , 4.0                  ,                   20.0,           20.721104    ,               62.083576  ,             0.071671166 , -11.22254066821289      , -15.46995120239258        , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      59,    5,         0.04433302  ,          9.487266  ,           56.10089  , 6.0                  ,                   26.0,           20.721159    ,               82.80473   ,             0.071671166 , -11.233892981323242     , -26.703843276367188       , MRI_CCS_11      , SPINE       , KNEE          , 175651,         
      59,    6,         0.044162475 ,          9.450769  ,           65.55166  , 1.0                  ,                   27.0,           20.72149     ,              103.52622   ,             0.071671166 , -11.270721859985352     , -37.97456222900391        , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      59,    7,         0.043736517 ,          9.359614  ,           74.91127  , 3.0                  ,                   30.0,           20.721445    ,              124.247665  ,             0.071671166 , -11.361831083618164     , -49.33639540527344        , MRI_CCS_11      , SPINE       , KNEE          , 175651,         
      59,    8,         0.043667503 ,          9.344846  ,           84.25612  , 27.0                 ,                   57.0,           20.721088    ,              144.96875   ,             0.071671166 , 11.376242409423828      , -60.71263                 , MRI_CCS_11      , SPINE       , KNEE          , 175651,         
      59,    9,         0.043813527 ,          9.376095  ,           93.63222  , 1.0                  ,                   58.0,           20.718985    ,              165.68773   ,             0.071671166 , -11.342889603881837     , -72.05550888183593        , MRI_CCS_11      , SPINE       , KNEE          , 175651,         
      59,   10,         0.04394527  ,          9.404288  ,          103.03651  , 42.0                 ,                  100.0,           20.716982    ,              186.40471   ,             0.071671166 , 11.312693887817382      , -83.36819886230468        , MRI_CCS_11      , SPINE       , KNEE          , 175651,         
      59,   11,         0.043464698 ,          9.301445  ,          112.33795  , 4.0                  ,                  104.0,           20.691591    ,              207.0963    ,             0.071671166 , -11.390146262817384     , -94.75834821777345        , MRI_MSR_34      , SPINE       , KNEE          , 175651,         
      59,   12,         0.043099083 ,          9.223204  ,          121.56116  , 44.0                 ,                  148.0,           20.689648    ,              227.78595   ,             0.071671166 , 11.466443674560544      , -53.34710970703125        , MRI_MPT_1005    , SPINE       , KNEE          , 175651,         
      59,   13,         0.043079957 ,          9.2191105 ,          130.78027  , 26.0                 ,                  174.0,           20.638212    ,              248.42416   ,             0.071671166 , 11.419101703979493      , -31.204433818359377       , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      59,   14,         0.0423459   ,          9.062022  ,          139.8423   , 2.0                  ,                  176.0,           19.925886    ,              268.35004   ,             0.071671166 , -10.863864154174804     , -56.192336621093744       , MRI_FRR_257     , SPINE       , KNEE          , 175651,         
      59,   15,         0.042907935 ,          9.182298  ,          149.0246   , 9.0                  ,                  185.0,           14.449613    ,              282.79965   ,             0.071671166 , -5.267314617492676      , -61.82425209960937        , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      59,   16,         0.04292101  ,          9.185096  ,          158.20969  , 1.0                  ,                  186.0,            0.0         ,              282.79965   ,             0.071671166 , 7.185096                , -69.00934209960937        , MRI_CCS_11      , SPINE       , KNEE          , 175651,         
      59,   17,         0.04337376  ,          9.281984  ,          167.49167  , 1.0                  ,                  187.0,            0.0         ,              282.79965   ,             0.071671166 , 7.281984                , -76.29132209960937        , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      59,   18,         0.043185804 ,          9.241762  ,          176.73343  , 6.0                  ,                  193.0,            0.0         ,              282.79965   ,             0.071671166 , -2.7582380000000004     , -73.53308209960937        , MRI_FRR_257     , SPINE       , KNEE          , 175651,         
      59,   19,         0.04359106  ,          9.328486  ,          186.06192  , 15.0                 ,                  208.0,            0.0         ,              282.79965   ,             0.071671166 , -9.328486               , -52.86157209960936        , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      59,   20,         0.042921826 ,          9.185271  ,          195.2472   , 0.0                  ,                  208.0,            0.0         ,              282.79965   ,             0.071671166 , 9.185271                , -62.04685209960937        , MRI_FRR_34      , SPINE       , KNEE          , 175651,         
      59,   21,         0.04353677  ,          9.316869  ,          204.56406  , 6.0                  ,                  214.0,            0.0         ,              282.79965   ,             0.071671166 , -2.6831309999999995     , -59.36371209960939        , MRI_FRR_257     , SPINE       , KNEE          , 175651,         
      59,   22,         0.044093225 ,          9.43595   ,          214.0      , -214.0               ,                    0.0,            0.0         ,              282.79965   ,             0.071671166 , 9.435949999999991       , -68.79965209960938        , MRI_FRR_264     , SPINE       , KNEE          , 175651,         
      60,    1,         0.034071747 ,         17.478806  ,           35.020927 , -235.0               ,                    0.0,           20.503592    ,               20.503592  ,             0.054028966 , -3.0247855374755943     , 14.517335462524414        , MRI_MSR_100     , SPINE       , KNEE          , 175651,         
      60,    2,         0.034288596 ,         17.59005   ,           52.610977 , 29.0                 ,                   29.0,           20.718283    ,               41.221874  ,             0.054028966 , 3.1282326995849594      , 11.389102762939451        , MRI_MSR_104     , LEG         , SPINE         , 175651,         
      60,    3,         0.034663994 ,         17.782629  ,           70.39361  , 9.0                  ,                   38.0,           20.72064     ,               61.942513  ,             0.054028966 , -2.938011182495117      , 8.451097487792964         , MRI_FRR_257     , LEG         , SPINE         , 175651,         
      60,    4,         0.035117496 ,         18.015276  ,           88.40888  , 1.0                  ,                   39.0,           20.72047     ,               82.66298   ,             0.054028966 , -2.705194428466797      , 5.745900874023434         , MRI_FRR_264     , LEG         , SPINE         , 175651,         
      60,    5,         0.03507573  ,         17.99385   ,          106.40273  , 9.0                  ,                   48.0,           20.720419    ,              103.3834    ,             0.054028966 , -2.7265689300537126     , 3.019330036621099         , MRI_CCS_11      , LEG         , SPINE         , 175651,         
      60,    6,         0.0349408   ,         17.924631  ,          124.32736  , 197.0                ,                  245.0,           20.718355    ,              124.10175   ,             0.054028966 , 2.7937241788330027      , -0.2256067651367175       , MRI_FRR_264     , LEG         , SPINE         , 175651,         
      60,    7,         0.034714524 ,         17.80855   ,          142.13591  , 1.0                  ,                  246.0,           20.72041     ,              144.82216   ,             0.054028966 , -2.9118593933105466     , 2.686248813476567         , MRI_FRR_264     , LEG         , SPINE         , 175651,         
      60,    8,         0.034556538 ,         17.727505  ,          159.86342  , 17.0                 ,                  263.0,           20.719564    ,              165.54172   ,             0.054028966 , -2.99205943786621       , 5.678297529296884         , MRI_CCS_11      , LEG         , SPINE         , 175651,         
