sourceID_decoded,BodyGroup_from_decoded,BodyGroup_to_decoded,Predicted_timediff
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.00153350830078
MRI_FRR_34,ABDOMEN,ABDOMEN,19.304716110229492
MRI_MSR_100,ABDOMEN,ABDOMEN,18.63409996032715
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.00153350830078
MRI_FRR_3,ABDOMEN,ABDOMEN,20.00153350830078
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
Not Vital,ABDOMEN,ABDOMEN,23.38865089416504
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_264,ABDOMEN,ABDOMEN,20.95748519897461
MRI_FRR_3,ABDOMEN,ABDOMEN,20.00153350830078
MRI_FRR_34,ABDOMEN,ABDOMEN,19.304710388183594
Not Vital,ABDOMEN,ABDOMEN,23.38865089416504
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_MSR_100,ABDOMEN,ABDOMEN,18.63409996032715
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.00153350830078
MRI_CCS_11,ABDOMEN,ABDOMEN,24.171810150146484
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_MSR_100,ABDOMEN,ABDOMEN,18.63409996032715
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_MSR_100,ABDOMEN,ABDOMEN,18.63409996032715
MRI_MSR_104,ABDOMEN,ABDOMEN,0.0
MRI_MSR_21,ABDOMEN,ABDOMEN,18.57558822631836
MRI_FRR_264,ABDOMEN,ABDOMEN,20.957489013671875
MRI_FRR_257,ABDOMEN,ABDOMEN,22.080615997314453
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_CCS_11,ABDOMEN,ABDOMEN,24.171810150146484
MRI_CCS_11,ABDOMEN,ABDOMEN,24.171810150146484
MRI_CCS_11,ABDOMEN,ABDOMEN,24.17180633544922
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_FRR_3,ABDOMEN,ABDOMEN,20.001537322998047
MRI_MSR_100,ABDOMEN,ABDOMEN,18.63409996032715
MRI_MSR_104,ABDOMEN,HEAD,0.0
MRI_MSR_21,ABDOMEN,HEAD,25.805158615112305
MRI_FRR_257,ABDOMEN,HEAD,29.849388122558594
MRI_FRR_264,ABDOMEN,HEAD,28.325252532958984
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_FRR_264,ABDOMEN,HEAD,28.325252532958984
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_34,ABDOMEN,HEAD,26.609153747558594
MRI_MSR_100,ABDOMEN,HEAD,25.97144889831543
MRI_MSR_104,ABDOMEN,HEAD,0.0
MRI_MSR_21,ABDOMEN,HEAD,25.805158615112305
MRI_FRR_257,ABDOMEN,HEAD,29.849388122558594
MRI_FRR_264,ABDOMEN,HEAD,28.325252532958984
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_CCS_11,ABDOMEN,HEAD,35.58226013183594
MRI_FRR_264,ABDOMEN,HEAD,28.32525634765625
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_CCS_11,ABDOMEN,HEAD,35.5822639465332
MRI_FRR_264,ABDOMEN,HEAD,28.325252532958984
MRI_FRR_3,ABDOMEN,HEAD,27.278221130371094
MRI_FRR_34,ABDOMEN,HEAD,26.609153747558594
MRI_MSR_100,ABDOMEN,HEAD,25.97144889831543
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,38.525081634521484
MRI_FRR_257,ABDOMEN,KNEE,42.05233383178711
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_MPT_1005,ABDOMEN,KNEE,38.94657516479492
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_34,ABDOMEN,KNEE,39.2573127746582
MRI_MSR_100,ABDOMEN,KNEE,38.74863815307617
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,38.525081634521484
MRI_FRR_257,ABDOMEN,KNEE,42.05234909057617
MRI_FRR_264,ABDOMEN,KNEE,40.631690979003906
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_257,ABDOMEN,KNEE,42.05233383178711
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_MSR_100,ABDOMEN,KNEE,38.74863815307617
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,38.525081634521484
MRI_FRR_257,ABDOMEN,KNEE,42.05233383178711
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_CCS_11,ABDOMEN,KNEE,49.7188720703125
MRI_MSR_100,ABDOMEN,KNEE,38.74863815307617
MRI_MSR_104,ABDOMEN,KNEE,0.0
MRI_MSR_21,ABDOMEN,KNEE,38.525081634521484
MRI_FRR_257,ABDOMEN,KNEE,42.05233383178711
MRI_FRR_264,ABDOMEN,KNEE,40.63167953491211
MRI_FRR_3,ABDOMEN,KNEE,39.76900100708008
MRI_MSR_100,ABDOMEN,KNEE,38.74863815307617
MRI_MSR_104,HEAD,ABDOMEN,0.0
MRI_MSR_21,HEAD,ABDOMEN,26.257244110107422
MRI_FRR_264,HEAD,ABDOMEN,36.62008285522461
MRI_FRR_257,HEAD,ABDOMEN,38.406158447265625
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_FRR_264,HEAD,ABDOMEN,36.62008285522461
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_FRR_264,HEAD,ABDOMEN,36.62008285522461
MRI_FRR_257,HEAD,ABDOMEN,38.406158447265625
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_MSR_104,HEAD,ABDOMEN,0.0
MRI_MSR_21,HEAD,ABDOMEN,26.257244110107422
MRI_FRR_264,HEAD,ABDOMEN,36.62008285522461
MRI_FRR_257,HEAD,ABDOMEN,38.406158447265625
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_FRR_3,HEAD,ABDOMEN,34.39836883544922
MRI_CCS_11,HEAD,ABDOMEN,38.95321273803711
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_CCS_11,HEAD,ABDOMEN,38.95322036743164
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_FRR_264,HEAD,ABDOMEN,36.62008285522461
MRI_MPT_1005,HEAD,ABDOMEN,29.968875885009766
MRI_FRR_264,HEAD,ABDOMEN,36.62008285522461
MRI_FRR_3,HEAD,ABDOMEN,34.39836502075195
MRI_MSR_100,HEAD,ABDOMEN,28.273283004760742
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.044986724853516
MRI_FRR_3,HEAD,HEAD,42.044986724853516
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53511428833008
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53511428833008
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.044986724853516
MRI_CCS_11,HEAD,HEAD,52.53510665893555
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53511428833008
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.044986724853516
MRI_CCS_11,HEAD,HEAD,52.53510665893555
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53511428833008
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53510665893555
MRI_FRR_264,HEAD,HEAD,45.4800910949707
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_100,HEAD,HEAD,35.55414581298828
MRI_MSR_104,HEAD,HEAD,0.0
MRI_MSR_21,HEAD,HEAD,34.049434661865234
MRI_FRR_257,HEAD,HEAD,48.80067443847656
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53511428833008
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_CCS_11,HEAD,HEAD,52.53511428833008
MRI_FRR_264,HEAD,HEAD,45.480106353759766
MRI_FRR_3,HEAD,HEAD,42.04499053955078
MRI_FRR_34,HEAD,HEAD,39.13487243652344
MRI_MSR_104,HEAD,KNEE,0.0
MRI_MSR_21,HEAD,KNEE,47.09653091430664
MRI_FRR_257,HEAD,KNEE,61.02042770385742
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_CCS_11,HEAD,KNEE,70.13312530517578
MRI_CCS_11,HEAD,KNEE,70.13312530517578
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_CCS_11,HEAD,KNEE,70.13312530517578
MRI_FRR_3,HEAD,KNEE,53.42377853393555
MRI_CCS_11,HEAD,KNEE,70.13311004638672
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_MSR_100,HEAD,KNEE,48.08525466918945
MRI_MSR_104,HEAD,KNEE,0.0
MRI_MSR_21,HEAD,KNEE,47.09653091430664
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_257,HEAD,KNEE,61.02042770385742
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_CCS_11,HEAD,KNEE,70.13312530517578
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_264,HEAD,KNEE,56.96023178100586
MRI_FRR_3,HEAD,KNEE,53.423770904541016
MRI_FRR_34,HEAD,KNEE,50.808746337890625
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MPT_1005,KNEE,ABDOMEN,59.652706146240234
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.502933502197266
MRI_MSR_100,KNEE,ABDOMEN,56.62712478637695
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
