sourceID,BodyGroup_from,BodyGroup_to,timediff,SN
MRI_FRR_34,ABDOMEN,ABDOMEN,2675.914595450947,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,2766.746510598713,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,993.1240130101098,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,1249.2297581323166,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,1494.032957194882,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,1659.3310295797364,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,794.8804556849102,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1571.5446772904193,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2631.7347568594287,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2351.3007956583547,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1942.398612040624,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,707.9805503751103,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1714.7984759994113,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,862.5991939751884,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2730.619717950143,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2058.326644429715,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,918.3944651051296,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2814.470031637077,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2561.0769485020405,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,589.619498189676,182625
MRI_FRR_34,ABDOMEN,ABDOMEN,1245.0267605147433,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1448.1427639772382,182625
MRI_FRR_34,ABDOMEN,ABDOMEN,1886.782818823988,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,1598.870440172588,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,2637.847435459915,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,2039.6555094398127,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,2218.4368155225843,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,2014.7923299894112,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2308.3929528667923,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,286.4536554685547,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1954.7699936487347,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1839.647129603417,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1889.5825209959264,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1084.412273023073,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2825.0269943482017,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1299.8357350952558,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2819.0142865174494,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1498.025574445161,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1629.658025781736,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2845.6922664618023,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,798.7081608398818,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1962.226438845564,182625
MRI_FRR_34,ABDOMEN,ABDOMEN,1523.7437728102573,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,625.9601940236397,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,115.84842109855232,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,2838.638574685461,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,1617.414031647812,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,2265.135496587852,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,120.3357705335328,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,220.4035975135323,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2091.4235665579527,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2775.501765805789,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2206.617201275306,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1304.717120311578,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,588.0246762770729,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2732.950272097633,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1359.664471556784,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,778.5406131535713,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,771.0426623521754,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,18.47478204573932,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2655.928156532452,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,2316.6266048384127,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,1272.1647624765044,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,2472.1317661550383,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,2124.920362667548,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,175.19079933134765,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2416.729425706853,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,425.3709651920132,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2349.4670860228225,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1101.917463468059,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2005.822689153392,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1647.503011748004,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2240.854930112715,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1301.9332993028404,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,924.9806112818676,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1149.9120404330968,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1677.635254370918,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2842.964644987472,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1794.633054728288,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1722.909283974221,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,40.22185251878757,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2455.071340540179,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,45.26274429862782,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1754.366828024945,182625
"MRI_MSR_100',",ABDOMEN,ABDOMEN,568.1030583637422,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,231.92666426551892,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,2320.8688953690075,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,901.9891300663838,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,2840.8254329318765,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1508.151021306826,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1478.6518359482263,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,915.1115872231342,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1721.9573094585355,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1674.1558186401755,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1566.635688081035,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1026.0392274623723,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1376.9765448972091,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2887.884130035913,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2507.1427934951216,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2580.8975201644757,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,563.5222426855495,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,652.9592035893065,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2269.2832631575275,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2520.4860436700865,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,849.4506648217085,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,1142.512823225188,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2081.032940446027,182625
MRI_FRR_34,ABDOMEN,ABDOMEN,502.1598426547633,182625
"MRI_MSR_100',",ABDOMEN,ABDOMEN,641.9053894740767,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,830.3162314241672,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,996.4627152205628,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,253.5876943192755,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,643.9600860271839,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,363.1714100251483,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2580.6335429311475,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2443.151377917064,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1056.315553192909,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,588.1412817048343,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,155.79640882112332,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2465.705765312864,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1192.7596137986009,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1728.2728567275883,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,146.04725516175125,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2737.084370892172,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2426.472460516507,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,2730.058742435584,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,977.0340281339832,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,1462.8467571269157,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,1685.640023595291,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,1058.2144889088722,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,334.55427548738885,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,337.39073699987864,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,183.4376973455467,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,58.966971502583135,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,706.7459803837115,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1028.0477548547,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1089.9903473283073,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1900.1900247423623,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,386.5303291388323,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2103.608089354484,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,2407.10845837342,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,1298.774007778381,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,1765.585689953672,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,227.32992370017905,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,2666.090316730467,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1764.4572151540433,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1640.4008344499816,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2306.410778897369,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1044.420934284365,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2325.3381671971592,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,520.4153783857007,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1811.69895540198,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,559.2297020872649,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1931.201464416693,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,681.6298941919508,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2619.531959847005,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1585.0459039742918,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1649.6299609129535,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,783.4431288861357,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,857.2706559070665,182625
MRI_MSR_104,ABDOMEN,ABDOMEN,1461.0436022772303,182625
MRI_MSR_21,ABDOMEN,ABDOMEN,1306.1308687010594,182625
MRI_FRR_264,ABDOMEN,ABDOMEN,553.2714978980276,182625
MRI_FRR_257,ABDOMEN,ABDOMEN,2026.61225854269,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1218.8900036955629,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1492.6014619531131,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,1583.7718764481854,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,988.5587489377612,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,616.0648805020588,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2383.7062887888924,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2336.70836818613,182625
MRI_CCS_11,ABDOMEN,ABDOMEN,2223.3199635324254,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,1978.912513925345,182625
MRI_FRR_3,ABDOMEN,ABDOMEN,2527.435045731511,182625
MRI_MSR_100,ABDOMEN,ABDOMEN,2347.661335781294,182625
MRI_MSR_104,ABDOMEN,HEAD,1344.1560872612872,182625
MRI_MSR_21,ABDOMEN,HEAD,2543.1289029716813,182625
MRI_FRR_257,ABDOMEN,HEAD,119.56314843968488,182625
MRI_FRR_264,ABDOMEN,HEAD,277.6352412128026,182625
MRI_FRR_3,ABDOMEN,HEAD,387.5755950427793,182625
MRI_FRR_3,ABDOMEN,HEAD,45.98081950108054,182625
MRI_CCS_11,ABDOMEN,HEAD,2079.832648907477,182625
MRI_CCS_11,ABDOMEN,HEAD,934.26045811295,182625
MRI_FRR_264,ABDOMEN,HEAD,697.8135040513133,182625
MRI_FRR_3,ABDOMEN,HEAD,1653.2400739195773,182625
MRI_FRR_3,ABDOMEN,HEAD,189.19425818005945,182625
MRI_FRR_3,ABDOMEN,HEAD,2376.441739164325,182625
MRI_FRR_3,ABDOMEN,HEAD,812.5916851918053,182625
MRI_CCS_11,ABDOMEN,HEAD,2245.0246017592376,182625
MRI_FRR_3,ABDOMEN,HEAD,1250.1323682549555,182625
MRI_CCS_11,ABDOMEN,HEAD,2820.116293154276,182625
MRI_CCS_11,ABDOMEN,HEAD,2693.9757772743164,182625
MRI_FRR_3,ABDOMEN,HEAD,2299.736651214667,182625
MRI_FRR_34,ABDOMEN,HEAD,1142.8818069556912,182625
MRI_MSR_100,ABDOMEN,HEAD,1897.622253466168,182625
MRI_MSR_104,ABDOMEN,HEAD,2886.9854070541555,182625
MRI_MSR_21,ABDOMEN,HEAD,1475.6916419219274,182625
MRI_FRR_257,ABDOMEN,HEAD,1822.7677024914751,182625
MRI_FRR_264,ABDOMEN,HEAD,708.3033584747221,182625
MRI_CCS_11,ABDOMEN,HEAD,1769.1036423907408,182625
MRI_CCS_11,ABDOMEN,HEAD,1067.0574540047578,182625
MRI_CCS_11,ABDOMEN,HEAD,2744.68357566571,182625
MRI_FRR_264,ABDOMEN,HEAD,481.670475931926,182625
MRI_FRR_3,ABDOMEN,HEAD,2887.620052235697,182625
MRI_FRR_3,ABDOMEN,HEAD,1659.9518144315252,182625
MRI_FRR_3,ABDOMEN,HEAD,2674.64505729377,182625
MRI_CCS_11,ABDOMEN,HEAD,1772.6753557804311,182625
MRI_FRR_264,ABDOMEN,HEAD,1530.1316652903192,182625
MRI_FRR_3,ABDOMEN,HEAD,2442.6221375530445,182625
MRI_FRR_34,ABDOMEN,HEAD,1958.7707582234432,182625
MRI_MSR_100,ABDOMEN,HEAD,737.6867441861572,182625
MRI_MSR_104,ABDOMEN,KNEE,487.6383992678222,182625
MRI_MSR_21,ABDOMEN,KNEE,1705.118085315347,182625
MRI_FRR_257,ABDOMEN,KNEE,1620.9212775765957,182625
MRI_FRR_264,ABDOMEN,KNEE,1578.2263524808648,182625
MRI_FRR_3,ABDOMEN,KNEE,1126.0602730606263,182625
MRI_CCS_11,ABDOMEN,KNEE,1645.156967703622,182625
MRI_FRR_3,ABDOMEN,KNEE,1410.956788595758,182625
MRI_CCS_11,ABDOMEN,KNEE,2805.657246445121,182625
MRI_FRR_264,ABDOMEN,KNEE,2560.0817888556103,182625
MRI_FRR_3,ABDOMEN,KNEE,581.5477464639804,182625
MRI_FRR_3,ABDOMEN,KNEE,982.4486248019762,182625
MRI_FRR_264,ABDOMEN,KNEE,133.4777829255737,182625
MRI_FRR_264,ABDOMEN,KNEE,464.13249041208087,182625
MRI_FRR_264,ABDOMEN,KNEE,155.3466801757775,182625
MRI_FRR_264,ABDOMEN,KNEE,505.1687862649968,182625
MRI_MPT_1005,ABDOMEN,KNEE,2143.7078238001627,182625
MRI_FRR_264,ABDOMEN,KNEE,369.7751351555066,182625
MRI_FRR_3,ABDOMEN,KNEE,802.0575887722833,182625
MRI_FRR_34,ABDOMEN,KNEE,2015.7767869148277,182625
MRI_MSR_100,ABDOMEN,KNEE,1806.7409300839536,182625
MRI_MSR_104,ABDOMEN,KNEE,1018.3153210651268,182625
MRI_MSR_21,ABDOMEN,KNEE,1739.833018370789,182625
MRI_FRR_257,ABDOMEN,KNEE,407.651037242822,182625
MRI_FRR_264,ABDOMEN,KNEE,976.0133849272823,182625
MRI_FRR_3,ABDOMEN,KNEE,1836.239120023161,182625
MRI_CCS_11,ABDOMEN,KNEE,506.0871122880549,182625
MRI_FRR_3,ABDOMEN,KNEE,886.1830321077865,182625
MRI_CCS_11,ABDOMEN,KNEE,106.91088544755353,182625
MRI_CCS_11,ABDOMEN,KNEE,1845.936993119837,182625
MRI_FRR_264,ABDOMEN,KNEE,77.96938425168891,182625
MRI_FRR_3,ABDOMEN,KNEE,2070.98137389553,182625
MRI_FRR_264,ABDOMEN,KNEE,7.1336241699165495,182625
MRI_FRR_3,ABDOMEN,KNEE,1613.5139255044255,182625
MRI_FRR_264,ABDOMEN,KNEE,1901.8143061225503,182625
MRI_FRR_257,ABDOMEN,KNEE,2260.219088030023,182625
MRI_FRR_3,ABDOMEN,KNEE,1579.069022352697,182625
MRI_FRR_264,ABDOMEN,KNEE,1159.1425379438715,182625
MRI_FRR_3,ABDOMEN,KNEE,2202.936844926817,182625
MRI_FRR_264,ABDOMEN,KNEE,1577.4217196507873,182625
MRI_FRR_3,ABDOMEN,KNEE,2374.8637989449408,182625
MRI_MSR_100,ABDOMEN,KNEE,2634.579809851885,182625
MRI_MSR_104,ABDOMEN,KNEE,2406.086106123216,182625
MRI_MSR_21,ABDOMEN,KNEE,550.7801269206922,182625
MRI_FRR_257,ABDOMEN,KNEE,1510.4752390559927,182625
MRI_FRR_264,ABDOMEN,KNEE,1788.1829509061308,182625
MRI_FRR_3,ABDOMEN,KNEE,1792.840950214302,182625
MRI_CCS_11,ABDOMEN,KNEE,1808.211039179156,182625
MRI_CCS_11,ABDOMEN,KNEE,1906.3621908333985,182625
MRI_FRR_3,ABDOMEN,KNEE,140.86189133537553,182625
MRI_FRR_3,ABDOMEN,KNEE,712.33104292694,182625
MRI_FRR_3,ABDOMEN,KNEE,284.9134954428738,182625
MRI_CCS_11,ABDOMEN,KNEE,317.1724374426097,182625
MRI_FRR_3,ABDOMEN,KNEE,2659.9373177891584,182625
MRI_CCS_11,ABDOMEN,KNEE,663.7280314104222,182625
MRI_MSR_100,ABDOMEN,KNEE,1746.4590290654976,182625
MRI_MSR_104,ABDOMEN,KNEE,837.1496857305663,182625
MRI_MSR_21,ABDOMEN,KNEE,159.23273519197997,182625
MRI_FRR_257,ABDOMEN,KNEE,1827.533626625968,182625
MRI_FRR_264,ABDOMEN,KNEE,1155.262120544901,182625
MRI_FRR_3,ABDOMEN,KNEE,94.83572365752494,182625
MRI_MSR_100,ABDOMEN,KNEE,866.5533228939877,182625
MRI_MSR_104,HEAD,ABDOMEN,2032.1649913750696,182625
MRI_MSR_21,HEAD,ABDOMEN,148.6779853324665,182625
MRI_FRR_264,HEAD,ABDOMEN,1525.1498013470657,182625
MRI_FRR_257,HEAD,ABDOMEN,1712.3118277619162,182625
MRI_FRR_3,HEAD,ABDOMEN,1296.402006542255,182625
MRI_FRR_3,HEAD,ABDOMEN,1988.123528393142,182625
MRI_CCS_11,HEAD,ABDOMEN,599.3390516656394,182625
MRI_FRR_3,HEAD,ABDOMEN,1360.3515091087431,182625
MRI_FRR_3,HEAD,ABDOMEN,1264.314196279547,182625
MRI_FRR_3,HEAD,ABDOMEN,2385.960487722483,182625
MRI_CCS_11,HEAD,ABDOMEN,327.1745873168062,182625
MRI_FRR_264,HEAD,ABDOMEN,2291.5405529640548,182625
MRI_FRR_3,HEAD,ABDOMEN,2212.076841322554,182625
MRI_FRR_264,HEAD,ABDOMEN,2147.649428426455,182625
MRI_FRR_257,HEAD,ABDOMEN,862.4380840259149,182625
MRI_FRR_3,HEAD,ABDOMEN,2340.73512040169,182625
MRI_MSR_104,HEAD,ABDOMEN,1876.1193437829409,182625
MRI_MSR_21,HEAD,ABDOMEN,1090.719767301569,182625
MRI_FRR_264,HEAD,ABDOMEN,1377.02771024793,182625
MRI_FRR_257,HEAD,ABDOMEN,879.1061253491796,182625
MRI_FRR_3,HEAD,ABDOMEN,1136.6737539784874,182625
MRI_CCS_11,HEAD,ABDOMEN,1982.493511338932,182625
MRI_CCS_11,HEAD,ABDOMEN,1040.049744836511,182625
MRI_CCS_11,HEAD,ABDOMEN,73.78307998791674,182625
MRI_FRR_3,HEAD,ABDOMEN,1405.2450423797525,182625
MRI_FRR_3,HEAD,ABDOMEN,2553.8776686925303,182625
MRI_CCS_11,HEAD,ABDOMEN,772.9126254125998,182625
MRI_CCS_11,HEAD,ABDOMEN,2861.9564862040115,182625
MRI_CCS_11,HEAD,ABDOMEN,906.7082841057291,182625
MRI_FRR_3,HEAD,ABDOMEN,45.69817607279339,182625
MRI_FRR_264,HEAD,ABDOMEN,2526.639009199135,182625
MRI_MPT_1005,HEAD,ABDOMEN,122.87516014019003,182625
MRI_FRR_264,HEAD,ABDOMEN,1010.8414155641694,182625
MRI_FRR_3,HEAD,ABDOMEN,953.4661766366844,182625
MRI_MSR_100,HEAD,ABDOMEN,1241.0067029008662,182625
MRI_MSR_104,HEAD,HEAD,79.46460846168597,182625
MRI_MSR_21,HEAD,HEAD,2161.4118993519264,182625
MRI_FRR_257,HEAD,HEAD,1456.0772794279726,182625
MRI_FRR_264,HEAD,HEAD,2540.262453371626,182625
MRI_FRR_3,HEAD,HEAD,899.445441343543,182625
MRI_FRR_3,HEAD,HEAD,496.8708490448857,182625
MRI_FRR_3,HEAD,HEAD,2526.4968245824552,182625
MRI_MSR_100,HEAD,HEAD,2327.1294323366205,182625
MRI_MSR_104,HEAD,HEAD,1646.4566571903492,182625
MRI_MSR_21,HEAD,HEAD,2841.312142741232,182625
MRI_FRR_257,HEAD,HEAD,1375.054570710091,182625
MRI_FRR_264,HEAD,HEAD,1238.515912667066,182625
MRI_FRR_3,HEAD,HEAD,2829.879739672866,182625
MRI_FRR_3,HEAD,HEAD,2266.263340510304,182625
MRI_MSR_100,HEAD,HEAD,2510.8919801338293,182625
MRI_MSR_104,HEAD,HEAD,1751.9397115587512,182625
MRI_MSR_21,HEAD,HEAD,2015.6824422139312,182625
MRI_FRR_257,HEAD,HEAD,2808.484371963096,182625
MRI_FRR_264,HEAD,HEAD,1968.976089688909,182625
MRI_FRR_3,HEAD,HEAD,2284.044782104782,182625
MRI_FRR_3,HEAD,HEAD,1324.516021758032,182625
MRI_FRR_3,HEAD,HEAD,428.9102450353274,182625
MRI_FRR_3,HEAD,HEAD,1261.8556443981768,182625
MRI_FRR_3,HEAD,HEAD,1683.86628211904,182625
MRI_FRR_3,HEAD,HEAD,213.68242078740835,182625
MRI_FRR_3,HEAD,HEAD,2221.3826659829915,182625
MRI_FRR_264,HEAD,HEAD,1640.9977824052155,182625
MRI_FRR_264,HEAD,HEAD,1527.017565928967,182625
MRI_FRR_3,HEAD,HEAD,1248.831662316283,182625
MRI_FRR_34,HEAD,HEAD,780.6679819311987,182625
MRI_MSR_100,HEAD,HEAD,243.2526745453636,182625
MRI_MSR_104,HEAD,HEAD,2384.132393072829,182625
MRI_MSR_21,HEAD,HEAD,1346.452509613442,182625
MRI_FRR_257,HEAD,HEAD,831.0295974664673,182625
MRI_FRR_264,HEAD,HEAD,1465.650949738687,182625
MRI_FRR_3,HEAD,HEAD,2741.125796934677,182625
MRI_FRR_3,HEAD,HEAD,1051.0126729562317,182625
MRI_CCS_11,HEAD,HEAD,743.2504351228677,182625
MRI_FRR_3,HEAD,HEAD,1506.061483452436,182625
MRI_FRR_3,HEAD,HEAD,2448.7641053773336,182625
MRI_FRR_3,HEAD,HEAD,2551.9413170932767,182625
MRI_CCS_11,HEAD,HEAD,123.97077656109298,182625
MRI_FRR_3,HEAD,HEAD,2692.141605455145,182625
MRI_FRR_34,HEAD,HEAD,2118.303675345142,182625
MRI_MSR_100,HEAD,HEAD,2721.7531253425177,182625
MRI_MSR_104,HEAD,HEAD,1885.9147820330209,182625
MRI_MSR_21,HEAD,HEAD,2532.158871611987,182625
MRI_FRR_257,HEAD,HEAD,2000.568240790849,182625
MRI_FRR_264,HEAD,HEAD,707.2071635386578,182625
MRI_FRR_3,HEAD,HEAD,829.5735052189589,182625
MRI_FRR_3,HEAD,HEAD,2644.106979392973,182625
MRI_FRR_3,HEAD,HEAD,1626.060206967089,182625
MRI_FRR_3,HEAD,HEAD,1000.1649464470328,182625
MRI_FRR_3,HEAD,HEAD,2334.561517178171,182625
MRI_FRR_3,HEAD,HEAD,2699.595281566641,182625
MRI_CCS_11,HEAD,HEAD,2579.870511486659,182625
MRI_FRR_3,HEAD,HEAD,385.57909082757527,182625
MRI_FRR_34,HEAD,HEAD,759.1587239511316,182625
MRI_MSR_100,HEAD,HEAD,2461.828115690904,182625
MRI_MSR_104,HEAD,HEAD,460.4804443031776,182625
MRI_MSR_21,HEAD,HEAD,2097.1628148324658,182625
MRI_FRR_257,HEAD,HEAD,2646.166322906979,182625
MRI_FRR_264,HEAD,HEAD,1404.297097432814,182625
MRI_FRR_3,HEAD,HEAD,2872.4787250017635,182625
MRI_MSR_104,HEAD,HEAD,1997.2369672034472,182625
MRI_MSR_21,HEAD,HEAD,583.0668214010676,182625
MRI_FRR_264,HEAD,HEAD,531.7193015274656,182625
MRI_FRR_257,HEAD,HEAD,2379.128754176744,182625
MRI_FRR_3,HEAD,HEAD,1380.575891241045,182625
MRI_FRR_3,HEAD,HEAD,2355.600621780974,182625
MRI_FRR_3,HEAD,HEAD,160.0021597220102,182625
MRI_FRR_3,HEAD,HEAD,578.2001731814141,182625
MRI_FRR_3,HEAD,HEAD,2478.5045570070474,182625
MRI_CCS_11,HEAD,HEAD,1485.2544999093948,182625
MRI_FRR_264,HEAD,HEAD,518.3037334478563,182625
MRI_FRR_34,HEAD,HEAD,155.3191358978049,182625
MRI_MSR_100,HEAD,HEAD,1233.849008854119,182625
MRI_MSR_104,HEAD,HEAD,2168.48394601295,182625
MRI_MSR_21,HEAD,HEAD,479.5057475153302,182625
MRI_FRR_264,HEAD,HEAD,2643.8987885259285,182625
MRI_FRR_257,HEAD,HEAD,2186.681336822918,182625
MRI_FRR_3,HEAD,HEAD,1667.178399947528,182625
MRI_FRR_3,HEAD,HEAD,896.7146254925003,182625
MRI_FRR_3,HEAD,HEAD,545.9039261497729,182625
MRI_FRR_3,HEAD,HEAD,1904.9881630960165,182625
MRI_FRR_3,HEAD,HEAD,1587.4201469853688,182625
MRI_FRR_3,HEAD,HEAD,847.358017966246,182625
MRI_CCS_11,HEAD,HEAD,2171.7623109961755,182625
MRI_FRR_264,HEAD,HEAD,1595.097058099975,182625
MRI_FRR_3,HEAD,HEAD,2502.350260894718,182625
MRI_FRR_34,HEAD,HEAD,798.2034776123377,182625
MRI_MSR_100,HEAD,HEAD,2560.583470091088,182625
